path	size_bytes	sha256	category	reason	referenced_by	reproducible	recommended_action	final_action
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/base/rg2/summary.json	3847	398939accd194583b86686995bd70c44bb8f960400399dbe6ed438550e02702c	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/base/rg2_optimization/calibration_validation.json	8393	b203390a64c935b1575ffe0cfef4fdb38317be1c78670945cf2224e7cb48fd64	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/base/rg2_optimization/convergence.json	1849	0bae74b6a09be786a6f0407d07519f2ed8b77cfe3549256c01be0e89d2e857b8	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/base/rg2_optimization/summary.json	2738	d23a64020ef866c2b3b7eb0cf1a6a3ffcc3998c8a2c072c76b76c3b45c8c3c99	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/base/rg2_optimization/trajectory.npz	2118615	3effdc573fe50ca8fa9a284a867f2965bce08f3ba2446e7a3e8c40422b1d24f9	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/fixed_point/fixed_point_candidate.json	3839	8666e50537c77a9f1bb0624fa2028cc834338059d7455d9afe226a68ef8d2357	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/fixed_point/fixed_point_residual.json	2161	eca5ae2570a2cca0dd15e01e8af723e7bf96304518fbdbeb77ead63491dce9c9	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/fixed_point/verification_optimization/calibration_validation.json	8417	adf79ae621dd979844ceb089913b61d5bc16117a88d5972c2e5964d1ccf81e89	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/fixed_point/verification_optimization/convergence.json	1851	735c11b541a5f7f1f2304f8d8ee61029505a7eff4d508be09d7725c30279e984	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/fixed_point/verification_optimization/summary.json	2871	2c844a31695d6fd7d5ad96960b358fa6c02b9a06d2749b003426c065bb96cfc1	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/fixed_point/verification_optimization/trajectory.npz	2118865	9c9d8c50508e584ec098a40d73d94e4a257d0e7bf56c7ff23e18b63ec6a004a6	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/fixed_point/verification_rg/correction.json	2817	c2e2d1a0a4a3e110f27b4ff84266aea4dc583bb9ea030e6142a505185d652cad	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/fixed_point/verification_rg/frozen_bias_equivalence.json	2413	9ba8f479ec7e6fd674cc2726e2f5fbb736b0d36182dcbb5ad55d1adc7b6413a9	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/fixed_point/verification_rg/frozen_validation.json	8590	3b37da9195a25602cbec7643067111be04436eaf45e15f2a49c39ab222794427	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/fixed_point/verification_rg/summary.json	3998	bc6fb4377cc2a25af33ec64b7d3b32e2befb960583c86adea2c98ecea98b9f4e	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/jacobian.json	4150	9529505201e684dbf1923f8cde4167acdcd4ecfb060b67e990ec5d075ff7e483	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/jacobian.npz	75330	abbadb776aa49cfe9bd703a50b686c016278833fe084780891d06ff594f16096	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat1/repeat_report.json	1453	c86c4189270a66d990986e392c74289a7b92b25c61b05fc13399ad017946a6ec	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg1/correction.json	2704	3d7795e6e67c84a870f38858b69c63fad12f3723f5f23154599671f502e92713	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg1/frozen_bias_equivalence.json	2381	f4b543c0403bee4263e690d38f79ffa2782ea23fd74473cd54a4a29c89b52d09	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg1/frozen_validation.json	8510	ca1c8da0da2274aba02836579dea175c8bc0c07087385f5c00a1bf6d5eca19df	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg1/summary.json	3272	f61b13a0447e41084fb09108ae79d0155f56feb64192235c83e599bf7987f093	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg1_optimization/calibration_validation.json	8492	67aa57ae702e59a74d2b602ec0d2e5d5a1095df3293d752f63c2555a9e9f5796	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg1_optimization/convergence.json	1858	ec822df0f5d1d3c4d064a8bdfd19d179f8424fa8cafc41e32f9c1d9afd2dcc2f	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg1_optimization/summary.json	2162	473b7e945c92c77bd2549f1033230d1ac468c643208c0d02e0541e135aa89d6c	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg1_optimization/trajectory.npz	2122206	3ef728ee801e0e7721e2610c93414e32dc04e280df0077b965a171adee26fa88	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg2/correction.json	2736	1c43412170719e137465a8416829e0229d1fa6d4377a4b731a11bc089fe7ef07	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg2/frozen_bias_equivalence.json	2367	e9903a731f4a5847abdacefef56feb350a6dab7668c5282c6e139eed3dd0c32a	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg2/frozen_validation.json	8504	62f61059411b205988cfc3f001c23dfeb2c24abb8eb3d4c30e3bdd1940108ff9	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg2/summary.json	3874	623c97a39789f9aa9f6c845c2b20060a1a359b6aa76089e5646ed1c386b5fe4b	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg2_optimization/calibration_validation.json	8552	ced1d0070caf27c59ea4fd188d96a28384f427d9eaccb3e5b9a50720a5f96a8a	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg2_optimization/convergence.json	1853	762d1198f06fca0a82dd7668e57887725544998df682444fafeedc9dd4550223	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg2_optimization/summary.json	2761	2b56038784324f089357985a076d1b7ac83a3108a88dcd6e3078df6320fc4313	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/base/rg2_optimization/trajectory.npz	2117967	691c313428706a5a20f26a19dd20c0328d10502cd4d97b364d8d1e3df39f2881	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/fixed_point/fixed_point_candidate.json	3813	2d425fcced702138b46e3f418dde3155cdcecf72ef5d93aac1723ea22e630ff2	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/fixed_point/fixed_point_residual.json	2169	ea132674585bc94c1b8c62e1feeb8c20f9a622b19d0408bef7012cabe6885259	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/fixed_point/verification_optimization/calibration_validation.json	8507	c86117dc6648b0baab1712a08f57fb54cbe7b3bbc85b034cfb0b450a45e9f922	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/fixed_point/verification_optimization/convergence.json	1846	4f333c5dccd138913d152d87d36b38dc6a22f7390156c2d2d31daa255129b22b	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/fixed_point/verification_optimization/summary.json	2879	286765e205668d2c82233e9a120fdf2b0c3b6d8b436a1dbb17fdaca814dd00bf	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/fixed_point/verification_optimization/trajectory.npz	2118073	c2d293c2179a685ab5fb0cb31909ddc74afa3b122d3dfa3b1e8a9901926dc044	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/fixed_point/verification_rg/correction.json	2772	0318b078b0f937c6586cbd0dc89f6f3dbcc16ca53bce60e00d134b7a5d5050ab	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/fixed_point/verification_rg/frozen_bias_equivalence.json	2445	8e0b14c1f306e9644131ecb5a0847f1f99897c539f38cf774394150424cdb46b	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/fixed_point/verification_rg/frozen_validation.json	8554	aae1bea97cdc86e5b1394963c81a7678905b3091820f592d475256ab56c94b8d	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/fixed_point/verification_rg/summary.json	4009	b9f11ccc7fd78d9506f938edf9d46d82f4a9b2a8036c2f694653c3648cf57496	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/jacobian.json	4141	8eb7785197f9ec9c0cb58c89a64db844a0956496515a9fc4d4391d30ab310d16	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/jacobian.npz	75231	76de1b17396db38df13a1d9342169db458af2932a8ebec58afa7f8fc50d61f83	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/repeat2/repeat_report.json	1457	1b7d49fef14d8258444f5a4fc768b846ee14866eba90f5fd41ee8ab0c1b3c123	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_repeats_v3/v4_calibration_anchor.json	2350	d26979eb01175cf98b314d600959a3f795bed73b61f602419e95adc68922ba32	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/anchor_optimization/calibration_validation.json	8520	bdcc0d13a3bd2e42b3b09ba7c425f5f0d0ea8f20188170e0f170b4ac86deac29	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/anchor_optimization/convergence.json	1845	6c038c0fe2592ae75f7cd68e67c8b8fe04af97c36b814b9ec610d1590dce6612	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/anchor_optimization/summary.json	2783	0be4de74679210a30580b048bf193e8e0b5c882415577a0685430d45e11e2263	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/anchor_optimization/trajectory.npz	2119151	27ee412017f3d367fe7d51b844b5414b08e6fbdee51f3953545c75f6cca24e84	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/anchor_residual.json	2109	3f5590d072754ed7e2d795400868370bbcf29e00c4be92664209039890da659f	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/anchor_rg/correction.json	2710	898006c01bbecda2e28bd4f9a7e98bcd47e9fef04595c398efcd698a02e01f26	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/anchor_rg/frozen_bias_equivalence.json	2322	e8580fd711b8d6e29d0e29c223e57d3c5acdf1aab1a6948aecceaa2bdb341d04	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/anchor_rg/frozen_validation.json	8581	271f8c16d71174ba5542a71b33856c5780dde17afad4deeb702f7096d36347dc	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/anchor_rg/summary.json	3889	3ebffcba9af40643dfdd0cbb688ead663f0aea7145027261995943c70a4ead48	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/jacobian_left.json	4132	fbad873d3d26be332539269560ec226d42cc0578836db7ddccf743f86394c5df	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/jacobian_left.npz	49067	12fe23331abb07d857e2bede9f1c9c4f94bd3e5987b5b03e95c14eb94d5faba2	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/jacobian_right.json	4129	6bf22e30ca233fb05f13166cba86816ea3d25ed44f2f88966e8b60fd302d7fca	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/jacobian_right.npz	49623	b03b2669fae30738cf0db072f3ffc1281a3c21f56857ca65e650abe02c7748c8	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/jacobian_third.json	4132	cdc96f87664c4b455b4abb1e72fd8ca49efad498dc2d27dd8aa7547f698d1296	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/jacobian_third.npz	49367	a6b925fa4f648c0eb16cbd42b048c8ea3ff56ef01f0701945617fe553c53d2ef	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/odd_autocorrelation_diagnostic.json	1288	2e42c7be0ceb967a7b7a9de80993f13818fa4f3f71e3d035a7eeb1a53ecd3386	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/odd_autocorrelation_diagnostic.npz	6681169	4f3cdad5df1fe19f5d96a135cfca95a4078735c13556d8556bc08c05d9b55b42	LARGE_RAW_DATA	scientific, engineering, or audit value	inventory_scan	false	REVIEW	REVIEW
DMRG/output/reproduction/fixed_point_v4_pilot/pilot_report.json	1613	5ee4c9d6b9c6def94ae5882c8790289e28cfb4910b5c6e5bb86c53132510bbb7	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/fixed_point_v4_pilot/three_batch_diagnostic.json	1710	c290b968577ea005907ad592f1907a6a9ee834f89ccb5c72b1e621f67859213f	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg1/convergence.json	2275	ca76ae6c27fe055bca8044a3d530eecc8b0a35dcc1780c30acb7850bb9355ef0	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg1/frozen_validation.json	8419	f7706c9e02260253161c3fc154b177201f15cfc5753c828cc72b8dea6dc3aafc	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg1/summary.json	2143	ebd8c34dba547bcdead09affa46ca3e3b70b9e503985a46050489e90afb870df	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg1/trajectory.npz	2234407	e58e1fd107275e9970db786ab4ebaf7092c6b24e1cb97366433b5ebf6d58ebec	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2/convergence.json	2277	29a2d32299a04111db49531ce83a627dea889cf5b3f75944de91b22fafe5fba1	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2/frozen_validation.json	8256	f2cbe4b91717a1e920bc709433b1f1159a4671ea48e342c180aa9ea956e32db2	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2/frozen_validation_extension48.json	21688	7ed6f91c1cf9ea5f946b37fad87d42f460b2dc385acba7ef1708a5c9bd561812	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2/frozen_validation_pooled64.json	2621	619ef7572b823f58017c91f927b34c10656b0f2962d42beb3fd41e8c963496f5	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2/gate_report.json	2203	64ef13b74a952461444b92f32da3e25de0d8fc57060dfd48b04eee99cf5315ac	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2/summary.json	2744	a116d4cf6b01b5d465250f2cff0f102b133a5d38c0a89614660a2dda81db60be	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2/trajectory.npz	2232220	695e88ea46a2e26fb31d5e06840dea9b19c73b476574952055b46e4d975081ce	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2_continuation1/convergence.json	2279	b13707312a9660b079e3f02341efc134b40436869bdb9e1a2b88d45ac6e8a00a	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2_continuation1/frozen_validation.json	28281	f4cdd3d79773e7f8bf0aebfa310ae4165b6936be3b0b53f761c250dcef1a1767	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2_continuation1/gate_report.json	2166	6b448cf857cf9bcb84b5b48cbf7ae91296ebfe2883485b3f8245e28d5c00bf15	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2_continuation1/paper_autocorrelation.json	1897	29e14caac1c9e8106a0cad34343895e019f31a192920e10c264940ab144ae65a	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2_continuation1/paper_autocorrelation.npz	7653961	5270f489eaf8a2cdd7c9a88b26af23214aa9c614c848c80aa239e5c46bd5a796	LARGE_RAW_DATA	scientific, engineering, or audit value	inventory_scan	false	REVIEW	REVIEW
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2_continuation1/summary.json	2848	368bdf0bac24ddfd9373ba01cea834fe303ed8791ced9e9e9b0e74b4c251eebc	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_fig2_L90_map_v1/rg2_continuation1/trajectory.npz	2231330	a4aaa73d7ca12433ae1e9c68b01f9c021c9a36b5700f9649881bca693aca1046	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/formal_run.stderr.log	382	4f2b6b3ed9201ca459db2dd042e0a137c4e58bfe8e15a068e45ad8535fa5b1ef	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/formal_run.stdout.log	99563	2b155520b83ff537f3a372a829057e1271ceccc55bc6b2f9543be6b935870eba	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/pooled_assessment.json	2682	28d49a3200a022242f87ba9f3e7e73330cd3a27fdfed200efa97ec336871e381	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/jacobian.json	5716	7e964e6fe8c3a301382cbae47244587d19dc03620fbb19b60ae4e61f5dbb98c4	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/jacobian.npz	75648	b695c916864d5fc682e4e4c7966ee1890f996972eccbc0fcabf5344076efbb10	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/repeat_report.json	4084	ce7b9141166544a6a6ac0c8fddb7e0ee79cbf8ad728a16ed5401e914addc1c26	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/rg1/convergence.json	2271	a3531cc6b1cbe17778bfcfad81dff69b613f692309161c06c12a5ab7113b376c	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/rg1/summary.json	2144	d9b018c1879498f81c03b33b81da3f50aba7a5b17d1f8c80e698eaa4956926d1	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/rg1/trajectory.npz	2123178	ea542080d62484b881dde868cbbdb90056fda529cc81f38a1e05ec46d6afb002	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/rg2/convergence.json	2273	a49022628d14172369214cfd0e140e990b14ba86c1b39044e704a062d76dbc81	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/rg2/frozen_validation.json	8232	8b18bf1a387349fe903d99ec84fe1757260241d8a6c35757420bcee150489d76	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/rg2/gate_report.json	2175	6ead5be6173601fc358c7037dd1c038d56b270621cc1c5fdc67387f9315b5bbb	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/rg2/paper_autocorrelation.json	1898	e0c30f3ea733122dd3380c4cf85272e330ea47420922d25f4cddbecc2729ba12	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/rg2/paper_autocorrelation.npz	5489867	7cb9f10da6ce215d58d9824f0fbc410760a2ef0c5d7d2af7ee7408dde5348c37	LARGE_RAW_DATA	scientific, engineering, or audit value	inventory_scan	false	REVIEW	REVIEW
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/rg2/paper_autocorrelation.stderr.log	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	EMPTY	generated or empty	inventory_scan	true	DELETE	DELETE
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/rg2/paper_autocorrelation.stdout.log	2408	31f598b9e172b78a22d96b806f4515c9e459810b69a3995a2f6760903a478b4b	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/output/reproduction/paper_table1_map_repeats/repeat1/rg2/summary.json	2730	d69bb5ebcade7eccbf9d5226e80823169bf906f37241ed6c919001f85520e28e	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
