sample_id,ensemble,chain,bin,sweep,sign_d_ii,logabs_d_ii,sign_d_ti,logabs_d_ti,sign_d_alf_ii,logabs_d_alf_ii,sign_d_alf_ti,logabs_d_alf_ti,boundary_cut_log_ratio_ii,boundary_cut_log_ratio_ti,alive,first_rejection_kind,first_rejection_slice,first_rejection_site,log_q_prop,log_w_ratio,log_w_stock,log_w_phys,s_ref,identity_log_residual,min_selected_q,min_selected_q_slice,min_selected_q_site,min_halfk_ratio,min_halfk_slice,min_halfk_kind,min_normalized_overlap,min_sigma,min_principal_angle,central_ii_ekin,central_ii_epot,central_ii_etot,central_ti_ekin,central_ti_epot,central_ti_etot,endpoint_i_etot,endpoint_t_etot,alf_frozen_etot,alf_endpoint_etot,prefix_barrier,prefix_barrier_slice,near_node_count,numerically_ambiguous,support,proposal_risk,prefix_risk,near_node_risk,primary_static_stratum
1391612284857483267,II,53,0,2717,1,-4150.4009064573584,1,-4149.4968629913456,1,-4150.4012420082145,1,-4149.5255350309908,0.00033555085610714741,0.028672039645243785,True,none,,,-4892.9408152335109,1417.9349869380958,474.50958593665422,745.93498693809056,-271.42540100143634,1.0004441719502211e-11,2.7055770232243353e-05,372,0,0.12872353076518886,66,pre_half_k,4.7320521533106629e-08,0.0007599575755787881,1.5700363691461674,-20.396087976321322,7.6722149499806891,-12.723873026340634,-20.396087975496215,7.6722149498827683,-12.723873025613447,-13.886638768107375,-16.720999427587977,-12.723873026187711,-13.887251714787212,90.74767811731567,100,0,False,alive,regular,regular,regular,alive_regular_static
1391612284857483268,II,53,0,2956,1,-4144.3098563281092,1,-4142.7408453791322,1,-4144.3099094984536,1,-4142.7164317278457,5.3170344472164288e-05,-0.024413651286522509,True,none,,,-6309.6551945430219,2841.4053838598243,1897.979982858383,2169.4053838598193,-271.42540100143634,1.4551915228366852e-11,1.3348532854989032e-06,208,0,0.0019022079853186259,362,post_half_k,1.8334183252892292e-15,4.0972179954844917e-05,1.5707553546149302,-25.5301711114192,8.737630400897995,-16.792540710521205,-25.5301711125664,8.7376304018596898,-16.79254071070671,-14.131999234663017,-14.70692355867644,-16.792540710521305,-14.132672599249162,1317.7916278876537,365,0,False,alive,regular,regular,regular,alive_regular_static
1391612284857483269,II,53,0,3195,1,-4126.8962357815089,1,-4141.9650092918491,1,-4126.8959395398924,1,-4142.2743398426082,-0.00029624161652463954,0.30933055075911398,True,none,,,-6770.0926398681513,3302.6186652722217,2359.1932642707798,2630.6186652722163,-271.42540100143634,9.0949470177292824e-13,2.4262608143855642e-06,377,9,0.041593008057055417,32,post_half_k,7.0466177130214762e-16,3.5405665961581607e-05,1.5707609211289277,-15.851411443347091,4.9938174509698623,-10.857593992377229,-15.851411443293586,4.9938174509476925,-10.857593992345894,-14.266023076266857,-55.577436009974001,-10.857593992377227,-14.265943176974362,1764.3617342026555,419,0,False,alive,lowest_1pct,highest_1pct,regular,alive_low_final_q
1391612284857483270,II,53,0,3434,1,-4093.2886037406297,1,-4091.5528816884025,1,-4093.2896633084397,1,-4091.5950319523581,0.0010595678099889483,0.042150263955591072,True,none,,,-4495.1883384603543,1078.1264914678713,134.70109046642978,406.12649146786612,-271.42540100143634,9.0949470177292824e-13,3.4668537757103388e-05,72,2,0.16866962669480851,58,post_half_k,4.7341887110741327e-08,0.0008852531071539718,1.5699110735721178,-17.349821000047029,5.2508598316795281,-12.098961168367502,-17.349821000047029,5.2508598316795538,-12.098961168367476,-15.703735040734406,-15.933606212618242,-12.098961168367534,-15.704814804806043,25.127614250270938,23,0,False,alive,regular,regular,regular,alive_regular_static
1391612284857483271,II,53,0,3673,1,-4149.9203969140945,1,-4149.4084887751269,1,-4149.9201316601766,1,-4149.3863146886633,-0.00026525391785980901,-0.02217408646356489,True,none,,,-4578.5789765857016,1103.6615225065091,160.2361215050675,431.66152250650384,-271.42540100143634,1.4551915228366852e-11,4.9887621269330769e-07,136,13,1.5379365976711226,136,pre_half_k,1.0438731728687388e-07,0.00047044977024674454,1.5703258770072963,-20.598735264428779,7.8987429964513112,-12.699992267977468,-20.598735264530887,7.8987429965045237,-12.699992268026364,-12.855157376588064,-14.042539758032998,-12.699992267976063,-12.854986549615672,-0.1775039766053439,2,0,False,alive,regular,regular,regular,alive_regular_static
1391612284857483272,II,53,0,3912,1,-4129.899509144504,1,-4133.4748610321594,1,-4129.8992971142825,1,-4133.5113234198298,-0.00021203022151894402,0.036462387670326279,True,none,,,-5518.8012808825879,2059.8174545463253,1116.3920535448838,1387.8174545463201,-271.42540100143634,2.3646862246096134e-11,7.9925353073946993e-07,185,11,0.029894017354936971,362,post_half_k,2.8040116146920543e-16,0.0001120543937081478,1.570684272400954,-19.210070931363148,5.4414114874625126,-13.768659443900635,-19.2100709319791,5.4414114877608171,-13.768659444218283,-12.662592140349982,-20.556462219134094,-13.768659443900738,-12.661666325229412,513.0703752170921,419,0,False,alive,regular,regular,regular,alive_regular_static
1396115884484853761,II,54,0,2239,1,-4127.6245175709773,1,-4126.0065784068038,1,-4127.6244887906741,1,-4125.9996331224638,-2.8780303182429634e-05,-0.0069452843399631092,True,none,,,-4632.6189553267723,1181.1034116158721,237.67801061443055,509.10341161586689,-271.42540100143634,1.6370904631912708e-11,0.00011247312662913314,22,13,1.5480052718342694,360,post_half_k,2.212420262713941e-10,0.00074604150732694382,1.5700502852183646,-28.570231235432335,9.3455634075088021,-19.224667827923533,-28.570231235432601,9.345563407508882,-19.224667827923717,-11.081088445554043,-13.223696721433793,-19.224667827923547,-11.081190592944777,139.20104497351645,60,0,False,alive,regular,regular,regular,alive_regular_static
1396115884484853762,II,54,0,2478,1,-4120.7856869203642,1,-4123.2367581515127,1,-4120.7854908019681,1,-4123.3158849498905,-0.00019611839616118232,0.079126798377728846,True,none,,,-6054.7335918204053,2605.987868364808,1662.5624673633665,1933.9878683648028,-271.42540100143634,4.5474735088646412e-12,1.1142530141188674e-07,221,0,0.031652052007843434,216,post_half_k,2.2078226022798629e-14,6.7624142910685295e-05,1.5707287026519343,-24.316272288852513,7.7181781046854692,-16.598094184167046,-24.316272145190005,7.7181786348473658,-16.59809351034264,-14.885647050378067,-19.795049729107369,-16.598094184196089,-14.885856634632438,1049.0026861549095,419,0,False,alive,regular,regular,regular,alive_regular_static
1396115884484853763,II,54,0,2717,1,-4159.7140759843442,1,-4172.2935686899291,1,-4159.7142207623147,1,-4172.4607343082498,0.00014477797049039509,0.1671656183207233,True,none,,,-5494.5828311951655,1996.7802972011543,1053.3548961997128,1324.7802972011491,-271.42540100143634,1.8189894035458565e-12,7.9426994917603545e-06,397,15,0.041064436701814783,240,pre_half_k,5.5870777951754109e-11,0.00044796437384531264,1.570348362406069,-25.656114425661649,9.205755414036874,-16.450359011624776,-25.656114439061749,9.2057554045395769,-16.450359034522172,-12.631977416480323,-24.620152482768177,-16.450359011625601,-12.631910720655382,488.85192552966964,419,0,False,alive,regular,regular,regular,alive_regular_static
1396115884484853764,II,54,0,2956,1,-4120.7445877400778,1,-4125.8571559779266,1,-4120.7436165788804,1,-4125.9153949020865,-0.00097116119741258444,0.058238924159923044,True,none,,,-5883.165884645694,2431.7997633636887,1488.3743623622472,1759.7997633636835,-271.42540100143634,9.0949470177292824e-13,1.4677229790878235e-09,298,0,0.070231892844244873,389,post_half_k,1.2491484420900035e-14,3.5905416315500705e-05,1.5707604213785733,-17.078134006566007,5.3073625613195352,-11.770771445246471,-17.07813399459943,5.3073625431694156,-11.770771451430015,-11.944271944453037,-17.344975983934688,-11.77077144524578,-11.943078664671923,877.4349789801981,419,0,False,alive,regular,regular,regular,alive_regular_static
1396115884484853765,II,54,0,3195,1,-4181.3706855228065,1,-4187.3208362978439,1,-4181.3702071439457,1,-4187.382759762233,-0.00047837886086199433,0.06192346438911045,True,none,,,-6070.4066983878784,2557.5768967859453,1614.1514957845038,1885.5768967859401,-271.42540100143634,9.0949470177292824e-12,2.5306874591138513e-08,80,15,0.0087715298844278991,44,post_half_k,6.1478799508199494e-16,1.5895562277804232e-05,1.5707804312326181,-19.440930299919071,8.6253195543572367,-10.815610745561834,-19.440930319106304,8.6253005207488407,-10.815629798357463,-12.173311449386286,-40.176461602703363,-10.815610746773762,-12.172464005863484,1064.6757927223825,419,0,False,alive,regular,regular,regular,alive_regular_static
1396115884484853766,II,54,0,3434,1,-4170.7449112115319,1,-4173.7700056960775,1,-4170.744169848952,1,-4173.8070755997724,-0.00074136257990176091,0.037069903694828099,True,none,,,-6425.9247898698059,2926.645818869606,1983.2204178681643,2254.6458188696006,-271.42540100143634,4.2746250983327627e-11,7.8717179175459138e-07,256,7,0.12762486081419946,196,pre_half_k,4.1834251706347719e-17,9.2688435266763243e-05,1.5707036383594972,-23.066083692779486,8.8472198606401768,-14.218863832139309,-23.06608286016278,8.8472176222558652,-14.218865237906915,-13.163257099004952,-16.081732306451833,-14.21886383312814,-13.161737577127541,1420.2460942216594,413,0,False,alive,regular,regular,regular,alive_regular_static
1396115884484853767,II,54,0,3673,1,-4071.2072531187137,1,-4078.2995892926178,1,-4071.207022765655,1,-4078.3368265826284,-0.00023035305866869749,0.037237290010580182,True,none,,,-5807.1939839012985,2403.3854293045924,1459.9600283031509,1731.3854293045872,-271.42540100143634,8.6401996668428183e-12,7.0592884924493559e-07,156,14,0.21953645087104542,79,pre_half_k,4.1377894564782942e-16,2.6544057569493716e-05,1.5707697827373239,-18.970083415396548,6.1802349265347019,-12.789848488861846,-18.970083415318726,6.180234926522834,-12.789848488795892,-13.162988299027939,-23.512229176162165,-12.789848488861912,-13.162876144742789,862.2953234116312,204,0,False,alive,regular,regular,regular,alive_regular_static
1396115884484853768,II,54,0,3912,1,-4160.3772452157955,1,-4166.6695140007978,1,-4160.3772920942829,1,-4166.7332923228787,4.6878487410140224e-05,0.063778322080906946,True,none,,,-5000.6130582736823,1508.4345789688152,565.00917796737372,836.43457896881,-271.42540100143634,1.0913936421275139e-11,1.3322045052675477e-07,325,0,0.0026758580328459965,368,post_half_k,6.2231656999842391e-10,0.00015487171307359421,1.570641455081204,-23.212524818874286,9.2463591546377479,-13.966165664236538,-23.212524824769933,9.2463591586601108,-13.966165666109822,-13.067532095130737,-24.528504090534128,-13.966165664236586,-13.067701329255536,-0.7914022944691936,1,0,False,alive,regular,regular,regular,alive_regular_static
1400619484112224257,II,55,0,2239,1,-4116.9878532704697,1,-4128.2249279264051,1,-4116.9880994723208,1,-4128.446495657543,0.00024620185104140546,0.22156773113783856,True,none,,,-5788.9573415042014,2335.2234482737313,1391.7980472722898,1663.223448273726,-271.42540100143634,1.4551915228366852e-11,6.98541462692942e-07,133,14,0.11355827731646974,221,pre_half_k,3.2774424655117378e-14,9.9162229718989853e-05,1.5706971645650152,-18.579364509081714,6.488646866758299,-12.090717642323416,-18.579364509024472,6.488646866743113,-12.090717642281358,-14.160367115838968,-30.577628621358041,-12.090717642323387,-14.161031882772873,783.2264358387056,419,0,False,alive,regular,regular,regular,alive_regular_static
1400619484112224258,II,55,0,2478,1,-4178.5489262964538,1,-4177.8040670764294,1,-4178.5485977576673,1,-4177.8019618792114,-0.000328538786561694,-0.0021051972180430312,True,none,,,-4883.6521702848049,1380.3391379042903,436.91373690284871,708.33913790428505,-271.42540100143634,5.4569682106375694e-12,0.00026469686173396747,257,2,0.17507235989822159,258,pre_half_k,4.3923479521842579e-08,0.00084927922490778411,1.5699470474678947,-19.37994518734558,5.7851503057064839,-13.594794881639096,-19.379900557982452,5.7849750995299853,-13.594925458452467,-14.418882666741771,-16.487860154249148,-13.594794902613332,-14.417965527893568,57.5939167258673,105,0,True,ambiguous,not_applicable,not_applicable,not_applicable,ambiguous_support
1400619484112224259,II,55,0,2717,1,-4090.5116792599406,1,-4104.9138971075954,1,-4090.5121871567776,1,-4104.9663424485298,0.00050789683700713795,0.052445340934355045,True,none,,,-6867.9922436399993,3437.5693812283257,2494.1439802268842,2765.5693812283207,-271.42540100143634,1.8189894035458565e-12,7.137280897628064e-07,100,6,0.016586206812353132,245,pre_half_k,1.1051221356659186e-15,7.4004574181003556e-05,1.5707223222206481,-21.009158765404074,9.0200312112442464,-11.989127554159827,-21.009158764621674,9.0200312105036833,-11.98912755411799,-11.26658522014556,-80.761222986525809,-11.989127554159852,-11.266433881641243,1862.2613379745035,419,0,False,alive,lowest_1pct,highest_1pct,regular,alive_low_final_q
1400619484112224260,II,55,0,2956,1,-4094.2562116659278,1,-4095.4188882882718,1,-4094.2561061311399,1,-4095.4364733674302,-0.00010553478796282434,0.017585079158379813,True,none,,,-5346.6921033855469,1925.7642497932013,982.3388487917598,1253.7642497931961,-271.42540100143634,5.9117155615240335e-12,1.0961830421668209e-06,197,6,0.13443475502020719,80,pre_half_k,6.1328291693783785e-15,0.00022366509798178751,1.5705726616950499,-19.359237255291216,7.8313815587917182,-11.527855696499497,-19.359237255327105,7.8313815588130264,-11.527855696514079,-12.132184787123796,-14.570359605735108,-11.527855696499504,-12.131930533016368,601.3871456293182,202,0,False,alive,regular,regular,regular,alive_regular_static
1400619484112224261,II,55,0,3195,1,-4182.1535407618321,1,-4183.8869354049457,1,-4182.153634008595,1,-4183.8979746640944,9.3246762844501063e-05,0.011039259148674319,True,none,,,-4803.2708339087512,1293.8749331997249,350.44953219828329,621.87493319971964,-271.42540100143634,9.0949470177292824e-13,7.0334919930836417e-06,307,1,0.0074335259093864757,237,pre_half_k,3.2326232095256183e-10,0.00031076737414256506,1.5704855594157519,-20.062129167833564,8.4459612790811942,-11.61616788875237,-20.0621335153382,8.4459642370227375,-11.616169278315462,-12.845537493122929,-15.658270066391466,-11.616167888773118,-12.84648192898535,-0.0008578222802970714,0,0,False,alive,regular,regular,regular,alive_regular_static
1400619484112224262,II,55,0,3434,1,-4184.84415522175,1,-4185.0703766681463,1,-4184.8446659382298,1,-4185.1210607218718,0.00051071647976641543,0.05068405372549023,True,none,,,-5866.518709723623,2355.939367751404,1412.5139667499625,1683.9393677513988,-271.42540100143634,7.2759576141834259e-12,7.9056512453675876e-07,79,8,0.079292150729255786,249,post_half_k,1.1542386317801345e-14,8.2717208844906756e-05,1.5707136095859573,-21.568654677126794,8.2255366576559084,-13.343118019470886,-21.568654486228702,8.2255368391630412,-13.343117647065661,-14.217583196646061,-15.095296499561547,-13.343118019484569,-14.217031362190607,919.7240209787078,258,0,False,alive,regular,regular,regular,alive_regular_static
1400619484112224263,II,55,0,3673,1,-4131.3030510661256,1,-4134.3838589901789,1,-4131.303126203612,1,-4134.3285804648258,7.5137486419407651e-05,-0.055278525353060104,True,none,,,-6397.3907240326689,2937.4978997384069,1994.0724987369651,2265.4978997384014,-271.42540100143634,3.637978807091713e-12,1.0884195320674928e-06,312,14,0.62161512348917425,291,post_half_k,2.8599514681391801e-14,0.00012368552635383365,1.5706726412682275,-19.537228669622081,6.9505660808279588,-12.586662588794123,-19.537228997969638,6.9505661271359811,-12.586662870833656,-12.354460104134231,-16.103942977585952,-12.586662588794773,-12.355192211965509,1393.6376802430368,416,0,False,alive,regular,regular,regular,alive_regular_static
1400619484112224264,II,55,0,3912,1,-4153.6702938383214,1,-4153.3047394863861,1,-4153.6705144199886,1,-4153.2826504497079,0.00022058166723581962,-0.022089036678153207,True,none,,,-4815.0060591700021,1336.1923543795208,392.76695337807922,664.19235437951556,-271.42540100143634,1.546140993013978e-11,2.6187509934409889e-06,388,3,0.0032943999925313565,11,pre_half_k,6.2785596853376427e-09,0.0012200589206680589,1.5695762675715432,-21.919162769737458,8.0962787183461771,-13.822884051391281,-21.919162771379906,8.0962787232205109,-13.822884048159395,-12.502816714462366,-14.401617649194637,-13.822884051384861,-12.503675957025996,49.69139105391605,23,0,False,alive,regular,regular,regular,alive_regular_static
1405123083739594753,II,56,0,2239,1,-4136.5995647488944,1,-4133.628649275508,1,-4136.600033235065,1,-4133.6504815741655,0.00046848617057548836,0.02183229865750036,True,none,,,-5736.416873564317,2277.2792589847209,1333.8538579832793,1605.2792589847156,-271.42540100143634,8.1854523159563541e-12,5.7450811683016146e-06,194,13,0.0092177603803853623,62,pre_half_k,1.3831194327589384e-15,6.746070325812328e-05,1.5707288660915872,-13.566461015890507,4.8038451706177954,-8.7626158452727125,-13.566461012064511,4.8038451717274944,-8.7626158403370162,-13.17060302751881,-14.685081099111311,-8.7626158452726095,-13.172294613724199,833.1306618154563,252,0,False,alive,regular,regular,regular,alive_regular_static
1405123083739594754,II,56,0,2478,1,-4198.0630183690791,1,-4215.7023788602828,1,-4198.0629248402292,1,-4215.9780279599672,-9.3528849902213551e-05,0.27564909968441498,True,none,,,-5507.669967554094,1966.4586233897328,1023.0332223882913,1294.4586233897276,-271.42540100143634,9.0949470177292824e-13,2.3634726187308978e-07,408,7,0.0875866909836652,38,post_half_k,5.3708479146906411e-12,5.0106172276828346e-05,1.5707462206225988,-19.954672499302099,7.1518166537826042,-12.802855845519495,-19.95467245120782,7.1518167136790218,-12.802855737528798,-14.377108988285796,-84.559534729089179,-12.802855845520691,-14.377179906641318,501.9390618885982,419,0,False,alive,regular,regular,regular,alive_regular_static
1405123083739594755,II,56,0,2717,1,-4081.8776863604767,1,-4079.5107058172534,1,-4081.8780980221127,1,-4079.448619455954,0.00041166163600792061,-0.062086361299407145,True,none,,,-4404.4095927289573,999.38992160762143,55.96452060617986,327.3899216076162,-271.42540100143634,2.7284841053187847e-12,0.011078132498608275,137,9,1.5314000382271444,257,post_half_k,1.0518549221271871e-08,0.0014156074288814127,1.569380718893215,-17.484234821895434,8.0306936611522737,-9.4535411607431605,-17.484234821895267,8.0306936611521706,-9.4535411607430966,-13.147795818650854,-13.063855629852942,-9.453541160743244,-13.148380160577711,-0.6494143331287692,0,0,False,alive,regular,regular,regular,alive_regular_static
1405123083739594756,II,56,0,2956,1,-4180.5717724694587,1,-4189.7676863705019,1,-4180.5722436565984,1,-4189.955225248952,0.00047118713973759441,0.18753887845014106,True,none,,,-5320.3282222189155,1805.0515705443461,861.62616954290456,1133.0515705443408,-271.42540100143634,1.2732925824820995e-11,2.6647793726307951e-07,242,7,0.04072885178175676,179,post_half_k,6.6049032950436119e-14,0.00010050104925955782,1.570695825745468,-20.5201962481332,5.8536235568823081,-14.666572691250892,-20.520244618758696,5.8536405360813175,-14.666604082677377,-13.973438272216001,-25.184152853944681,-14.666572692141314,-13.974376524446848,314.9345047807483,416,0,False,alive,regular,regular,regular,alive_regular_static
1405123083739594757,II,56,0,3195,1,-4116.8236517006244,1,-4122.7251982699381,1,-4116.8241272368869,1,-4122.2966505510212,0.00047553626245644409,-0.4285477189168887,True,none,,,-4956.1607692337275,1507.9266056597251,564.50120465828354,835.92660565971983,-271.42540100143634,1.546140993013978e-11,2.3620608183570888e-07,9,2,0.094908504797875035,27,post_half_k,1.8791770886454685e-13,0.00015320457827695089,1.5706431222160204,-21.756714862424118,9.6199607854876774,-12.136754076936441,-21.756714862443587,9.6199607855113154,-12.136754076932272,-15.004951963867832,-332.26185387437164,-12.136754076936501,-15.004239656038395,339.38217777371597,115,0,False,alive,regular,regular,regular,alive_regular_static
1405123083739594758,II,56,0,3434,1,-4115.1711286160426,1,-4130.6610964336996,1,-4115.1710270870717,1,-4130.8743803028128,-0.00010152897084481083,0.21328386911318375,True,none,,,-5740.4080389146793,2284.2379771768865,1340.812576175445,1612.2379771768813,-271.42540100143634,1.3642420526593924e-11,6.4570808070650605e-07,53,8,0.25080384696727587,160,post_half_k,3.0974874689582017e-13,0.00027092173206718305,1.5705254050595152,-36.271732341793147,8.3371549787828361,-27.934577363010312,-36.271732440323078,8.3371549248312089,-27.934577515491867,-13.552491724576146,-29.9005286565767,-27.9345773630052,-13.552244020401657,734.6771332491835,419,0,False,alive,regular,regular,regular,alive_regular_static
1405123083739594759,II,56,0,3673,1,-4097.4354214120522,1,-4094.8952007669413,1,-4097.4358881697081,1,-4094.7816053581801,0.00046675765588588547,-0.11359540876128449,True,none,,,-6648.3813620207238,3227.9771959496898,2284.5517949482482,2555.9771959496848,-271.42540100143634,1.2732925824820995e-11,3.9033299238597209e-07,305,8,0.022500888653454117,87,pre_half_k,1.972849416052273e-18,9.042269668200253e-05,1.5707059040980913,-19.717528472322666,7.8555519468297454,-11.861976525492921,-19.717528472322797,7.855551946829781,-11.861976525493017,-14.783693577170343,-12.955544035432592,-11.861976525492954,-14.783336988258986,1655.615132168361,389,0,False,alive,lowest_1pct,highest_1pct,regular,alive_low_final_q
1405123083739594760,II,56,0,3912,1,-4121.5494684091736,1,-4134.1508119662267,1,-4121.5498599403854,1,-4134.3397515180404,0.00039153121178969741,0.18893955181374622,True,none,,,-5343.6569157000176,1883.9971384296689,940.57173742822738,1211.9971384296637,-271.42540100143634,4.1836756281554699e-11,7.679179292235304e-08,398,1,0.014401186359193281,122,post_half_k,8.5984414357030116e-16,1.5964940889029457e-05,1.5707803618540068,-17.099630390119419,4.3053509736354121,-12.794279416484006,-17.099630389800598,4.3053509732951767,-12.794279416505422,-13.443186867151232,-63.926684979301967,-12.794279416482823,-13.443060887065739,337.9260100345218,419,0,False,alive,regular,regular,regular,alive_regular_static
1409626683366965249,II,57,0,2239,1,-4168.9066939804707,1,-4172.3828136844877,1,-4168.9074897231249,1,-4172.4489572344119,0.00079574265419068979,0.066143549924163381,True,none,,,-5567.3714636922678,2069.4796847037069,1126.0542837022654,1397.4796847037017,-271.42540100143634,6.3664629124104977e-12,2.4264532146703098e-07,301,1,0.24403265572031585,246,post_half_k,8.0642248945510692e-14,0.00040540808055487121,1.5703909187032365,-28.658632858802775,11.937830555091773,-16.720802303711004,-28.658633335528567,11.937830532141058,-16.720802803387507,-14.510320369841663,-20.116257495864595,-16.720802303774324,-14.511918902124506,563.5810294407884,417,0,False,alive,regular,regular,regular,alive_regular_static
1409626683366965250,II,57,0,2478,1,-4147.3677348001784,1,-4149.6848060179982,1,-4147.3670399071252,1,-4149.818288947823,-0.0006948930531507358,0.13348292982482235,True,none,,,-6910.5214949536748,3435.3277236315935,2491.9023226301515,2763.327723631588,-271.42540100143634,3.637978807091713e-12,1.3076944204692271e-06,339,14,0.13798172341426682,97,post_half_k,8.7239859224090265e-15,0.00010680968446559451,1.570689517110228,-17.813052760078115,6.3685721360093002,-11.444480624068815,-17.813052760158843,6.3685721360520571,-11.444480624106786,-14.039230069433772,-20.01618936545761,-11.444480624068895,-14.037925638068943,1905.2365040354025,413,0,False,alive,lowest_1pct,highest_1pct,regular,alive_low_final_q
1409626683366965251,II,57,0,2717,1,-4112.4513043905145,1,-4128.445927080541,1,-4112.4514539679931,1,-4128.5870562717355,0.00014957747862354154,0.14112919119452272,True,none,,,-6200.809958220786,2746.8550658361551,1803.4296648347138,2074.8550658361501,-271.42540100143634,1.0004441719502211e-11,1.8464679637675522e-06,74,9,0.20222302295301833,205,pre_half_k,1.4271582425173025e-13,0.00011972266529115641,1.5706766041293194,-22.289290033788262,9.4550798753019976,-12.834210158486265,-22.289290033761237,9.4550798753967733,-12.834210158364463,-11.373135849574359,-26475.976484792063,-12.834210158486831,-11.37341642471695,1195.0790525552902,419,0,False,alive,regular,regular,regular,alive_regular_static
1409626683366965252,II,57,0,2956,1,-4099.4357530835987,1,-4099.5135368202955,1,-4099.4360660320444,1,-4099.5253065830493,0.00031294844575313618,0.011769762753829127,True,none,,,-4729.8263610645627,1304.803858940179,361.37845793873743,632.80385894017377,-271.42540100143634,8.1854523159563541e-12,5.6405034644203497e-06,93,12,1.5479225129592729,348,post_half_k,3.1363580848589146e-09,0.00097472646096174586,1.5698216001795882,-21.953651255137039,7.2745510360569998,-14.679100219080039,-21.953651255137039,7.2745510360569989,-14.679100219080041,-14.218385543894517,-16.055994607440297,-14.679100219080318,-14.218646651035986,116.07676307201905,98,0,False,alive,regular,regular,regular,alive_regular_static
1409626683366965253,II,57,0,3195,1,-4111.1632406263307,1,-4111.1629388535448,1,-4111.1631951969457,1,-4111.1863610377432,-4.5429384954331908e-05,0.023422184198352625,True,none,,,-6175.5171398445273,2738.8452356869157,1795.4198346854739,2066.8452356869102,-271.42540100143634,1.2732925824820995e-11,8.5140969702622021e-10,185,5,0.021594794927779604,216,post_half_k,3.8657852212950559e-16,6.0188168006177486e-05,1.5707361386268541,-20.078529113486578,6.8540994860405959,-13.224429627445982,-20.078529113486631,6.854099486040516,-13.224429627446115,-11.688985123621913,-14.440145188368772,-13.22442962744603,-11.688661938783147,1205.4569619052108,341,0,False,alive,regular,regular,regular,alive_regular_static
1409626683366965254,II,57,0,3434,1,-4139.6612323933587,1,-4147.0052271441218,1,-4139.6616758257951,1,-4147.1220810807117,0.00044343243644107133,0.11685393658990506,True,none,,,-6466.1392054739526,2993.6250130257176,2050.1996120242757,2321.6250130257122,-271.42540100143634,3.3651303965598345e-11,1.5526268416952499e-07,293,2,0.018457930970701277,75,pre_half_k,3.8817440297724291e-13,0.00034856813194521918,1.5704477586558929,-18.792933880820932,6.1482464950990723,-12.644687385721859,-18.792933882406032,6.1482464983945535,-12.64468738401148,-12.720429070392765,-47.193611853741956,-12.644687385701213,-12.7209063721221,1460.4082998084568,419,0,False,alive,regular,regular,regular,alive_regular_static
1409626683366965255,II,57,0,3673,1,-4125.0033541767461,1,-4124.8642850828737,1,-4125.0041352541057,1,-4124.9201519840817,0.00078107735953381052,0.055866901207991759,True,none,,,-4563.1194765239597,1112.7462261370099,169.32082513556833,440.74622613700467,-271.42540100143634,3.637978807091713e-12,0.0015373730290620339,19,13,0.17892221637003383,23,post_half_k,6.7450399035473571e-09,0.00021655763422546461,1.5705797691589785,-20.669122065819181,7.616050547871219,-13.053071517947963,-20.669122065821611,7.6160505478541207,-13.05307151796749,-14.060109832435145,-16.612742786002421,-13.053071517948068,-14.06238371737544,81.31045386654921,65,0,False,alive,regular,regular,regular,alive_regular_static
1409626683366965256,II,57,0,3912,1,-4165.8477098123803,1,-4169.3650055764992,1,-4165.8476822697194,1,-4169.3669688913842,-2.754266097326763e-05,0.0019633148849607096,True,none,,,-5074.5715633507125,1579.6975924701201,636.27219146867856,907.69759247011484,-271.42540100143634,1.3642420526593924e-11,9.1436518184210801e-06,386,12,0.0012871878828595376,210,post_half_k,2.9248496852778773e-12,1.5848321367992992e-05,1.570780478473528,-16.566399571070455,6.3349421935641868,-10.231457377506269,-16.566399568462099,6.33494217518985,-10.231457393272249,-11.890760324389339,-18.356857894994722,-10.231457377504505,-11.891573263958181,166.8499683827165,84,0,False,alive,regular,regular,regular,alive_regular_static
1414130282994335745,II,58,0,2239,1,-4138.8337191875271,1,-4139.7742116512973,1,-4138.8333148465808,1,-4139.8267620303741,-0.00040434094626107253,0.052550379076819809,True,none,,,-4436.4943334720747,971.2111565166997,27.785755515258131,299.21115651669447,-271.42540100143634,1.8189894035458565e-12,0.2878353312984796,410,15,1.5445962556504624,211,post_half_k,0.0010245301079447788,0.1414955658672436,1.4288243087427601,-14.699926141628067,4.3244660302295559,-10.37546011139851,-14.699926141382605,4.3244660300776507,-10.375460111304953,-11.877387582419285,-15.446386696260092,-10.375460111398548,-11.876108737125472,-0.07024053238626848,0,0,False,alive,regular,regular,regular,alive_regular_static
1414130282994335746,II,58,0,2478,1,-4159.1215694932389,1,-4164.1181837087943,1,-4159.1211663894392,1,-4164.3093403215044,-0.00040310379972652299,0.19115661271007411,True,none,,,-4655.4392362635499,1165.8120872506497,222.38668624920814,493.81208725064448,-271.42540100143634,2.6375346351414919e-11,2.5107942272530671e-05,167,14,1.3308131104926351,232,pre_half_k,4.869632877816298e-06,0.00358295660321881,1.5672133625255527,-21.700720375457568,9.387171114074258,-12.31354926138331,-21.700720375038792,9.3871711135324052,-12.313549261506386,-12.760048038760349,-19.85131883551017,-12.313549261383869,-12.758757546035012,0.8805750272960005,1,0,False,alive,regular,regular,regular,alive_regular_static
