L,h,estimator_id,spacetime_binder,spacetime_binder_se,within_chain_se,between_chain_se,diagnostic_estimator_id,equal_time_binder,equal_time_binder_se,seed_count,seeds
20,4.76711,spacetime_binder_q,0.633122646283348,0.00013054018759604951,0.00013054018759604951,0.00012160556325285314,equal_time_binder_q,0.53517330862116,8.083721132168087e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
20,4.76811,spacetime_binder_q,0.6295203934433741,0.0001292387299125236,0.0001292387299125236,0.00011971650468519503,equal_time_binder_q,0.5324640250279423,8.290833624202634e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
20,4.76911,spacetime_binder_q,0.6258322409275339,0.0001437664748074563,0.00013034747240509088,0.0001437664748074563,equal_time_binder_q,0.5297655775878286,8.968771292015303e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
20,4.77011,spacetime_binder_q,0.6223728552392814,0.00013110176732753325,0.00013110176732753325,0.00011998475178263947,equal_time_binder_q,0.5272153673709363,8.151600129190563e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
24,4.76611,spacetime_binder_q,0.6387957447752285,0.00014733880000949022,0.00013924979628194387,0.00014733880000949022,equal_time_binder_q,0.5387343240810433,9.745904902427934e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
24,4.76711,spacetime_binder_q,0.6335752764276102,0.00013558954954184454,0.00013558954954184454,0.00013458057828508868,equal_time_binder_q,0.5349629174575642,8.597614598870595e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
24,4.76811,spacetime_binder_q,0.628751373596102,0.0001394822165634874,0.0001394822165634874,0.00012678317483083,equal_time_binder_q,0.5313535669921178,8.62215086811875e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
24,4.76911,spacetime_binder_q,0.6240842929301907,0.0001414622816385938,0.00013435892738467418,0.0001414622816385938,equal_time_binder_q,0.5279176494274896,8.974826976710013e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
24,4.77011,spacetime_binder_q,0.618968580753919,0.00013643799250415871,0.00013643799250415871,0.00012202619025746848,equal_time_binder_q,0.5242575780496656,8.408540520836104e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
28,4.76611,spacetime_binder_q,0.6409033505437066,0.00014532857280343577,0.00014532857280343577,0.0001423717952057657,equal_time_binder_q,0.540018464345416,9.149067005817918e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
28,4.76711,spacetime_binder_q,0.6344589766289425,0.00013940976720646622,0.000138548208066212,0.00013940976720646622,equal_time_binder_q,0.5352385043736688,8.721159047001659e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
28,4.76811,spacetime_binder_q,0.6283205995153973,0.000141663221722856,0.000141663221722856,0.0001198667527295972,equal_time_binder_q,0.5307005451143662,8.856338354176501e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
28,4.76911,spacetime_binder_q,0.6220131549353044,0.00014136395281318968,0.00014136395281318968,0.00013022137446468907,equal_time_binder_q,0.5261120312153905,8.735979098339365e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
28,4.77011,spacetime_binder_q,0.6159838650776973,0.00013879743879327485,0.00013879743879327485,0.00011428986865775273,equal_time_binder_q,0.5217096733299617,8.65686848709064e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
32,4.76611,spacetime_binder_q,0.6434021903499354,0.00015066429261342064,0.0001455680729165479,0.00015066429261342064,equal_time_binder_q,0.5416448394353255,9.455046252288255e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
32,4.76711,spacetime_binder_q,0.6355513852787411,0.0001437589715227302,0.0001437589715227302,0.00013760219389973678,equal_time_binder_q,0.5357827167159814,9.062252090117804e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
32,4.76811,spacetime_binder_q,0.6279329372902196,0.00014796740704850223,0.00014307391699823694,0.00014796740704850223,equal_time_binder_q,0.5302320625700806,9.178764574678803e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
32,4.76911,spacetime_binder_q,0.6202738182123316,0.00014164855921508737,0.00014164855921508737,0.00012416131274580052,equal_time_binder_q,0.5245395338478469,8.83233098169315e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
32,4.77011,spacetime_binder_q,0.6127457063632237,0.00014187524004589553,0.00014187524004589553,0.0001409106320323053,equal_time_binder_q,0.519184912968326,9.176945210270199e-05,96,72001;72002;72003;72004;72005;72006;72007;72008;72009;72010;72011;72012;72013;72014;72015;72016;72017;72018;72019;72020;72021;72022;72023;72024;72025;72026;72027;72028;72029;72030;72031;72032;72033;72034;72035;72036;72037;72038;72039;72040;72041;72042;72043;72044;72045;72046;72047;72048;72049;72050;72051;72052;72053;72054;72055;72056;72057;72058;72059;72060;72061;72062;72063;72064;72065;72066;72067;72068;72069;72070;72071;72072;72073;72074;72075;72076;72077;72078;72079;72080;72081;72082;72083;72084;72085;72086;72087;72088;72089;72090;72091;72092;72093;72094;72095;72096
