acceptance_max,acceptance_min,audit_reason,audit_status,beta,budget_plan_digest,cell_id,cell_index,channel_balance_between_replica_stderr,channel_balance_mean,channel_balance_stderr,channel_balance_within_replica_stderr,cohort,correlation_length_over_m_between_replica_stderr,correlation_length_over_m_mean,correlation_length_over_m_stderr,correlation_length_over_m_within_replica_stderr,correlation_length_proxy_between_replica_stderr,correlation_length_proxy_mean,correlation_length_proxy_stderr,correlation_length_proxy_within_replica_stderr,density_between_replica_stderr,density_mean,density_stderr,density_within_replica_stderr,direct_sign_min,dt,energy_between_replica_stderr,energy_mean,energy_stderr,energy_within_replica_stderr,g_a,g_b_over_g_a,m,minimum_ess,mu,near_staggered_structure_between_replica_stderr,near_staggered_structure_mean,near_staggered_structure_stderr,near_staggered_structure_within_replica_stderr,nematic_sq_between_replica_stderr,nematic_sq_mean,nematic_sq_stderr,nematic_sq_within_replica_stderr,pair_id,pilot_decision,pilot_reason,production_replicas,proposal_scale,q_a_binder_between_replica_stderr,q_a_binder_mean,q_a_binder_stderr,q_a_binder_within_replica_stderr,q_a_mean_between_replica_stderr,q_a_mean_mean,q_a_mean_stderr,q_a_mean_within_replica_stderr,q_a_sq_between_replica_stderr,q_a_sq_mean,q_a_sq_stderr,q_a_sq_within_replica_stderr,q_a_susceptibility_between_replica_stderr,q_a_susceptibility_mean,q_a_susceptibility_stderr,q_a_susceptibility_within_replica_stderr,q_b_binder_between_replica_stderr,q_b_binder_mean,q_b_binder_stderr,q_b_binder_within_replica_stderr,q_b_mean_between_replica_stderr,q_b_mean_mean,q_b_mean_stderr,q_b_mean_within_replica_stderr,q_b_sq_between_replica_stderr,q_b_sq_mean,q_b_sq_stderr,q_b_sq_within_replica_stderr,q_b_susceptibility_between_replica_stderr,q_b_susceptibility_mean,q_b_susceptibility_stderr,q_b_susceptibility_within_replica_stderr,q_combined_between_replica_stderr,q_combined_mean,q_combined_stderr,q_combined_within_replica_stderr,realized_measurement_sweeps_max,slices,source_revision,stabilize,staggered_structure_between_replica_stderr,staggered_structure_mean,staggered_structure_stderr,staggered_structure_within_replica_stderr,t,v_asymmetry,weight_log_error_max
,,pilot early stop: autocorrelation budget cap exceeded,NOT_RUN,8.0,,half_filled_core_m08_b08_g050_t050_mu000,29,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,0.5,8,,0.0,,,,,,,,,,STOP,autocorrelation budget cap exceeded,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
0.7282142857142857,0.7159233176838811,all production replicas pass,PASS,4.0,8e1216d271892ab2b13fb3391aff21392d5fd080971b08c22e6fe545e6cb23f0,half_filled_core_m04_b04_g050_t100_mu000,30,0.005682402912359405,-0.5794705874912813,0.005682402912359405,0.00359100189258495,half_filled_core,0.0026844997766781765,0.06261103551413652,0.0026844997766781765,0.0,0.010737999106712706,0.2504441420565461,0.010737999106712706,0.0,1.3877787807814457e-17,0.49999999999999944,1.3877787807814457e-17,6.432267936210444e-18,1.0,0.2,0.006270173628437093,-16.997231717230065,0.016039323861319357,0.016039323861319357,1.0,0.5,4,43.405841404724576,0.0,0.0011307257136517232,0.2167560144103215,0.0016352118814377057,0.0016352118814377057,9.775962721885519e-06,0.03152866451287721,1.6118944988719173e-05,1.6118944988719173e-05,,RUN,pilot audit passed,4,0.5,2.7784803959152438,-13.691199393995937,2.7784803959152438,0.0,0.003044381888375986,1.3982184781441784,0.003044381888375986,0.0025510155257017194,0.0071027132364939695,1.9620018585151535,0.0071027132364939695,0.005978546580742241,0.03316245930455447,0.001934321091580704,0.03316245930455447,0.0,2.6455276044093265,-15.129605776821993,2.6455276044093265,0.0,0.003711738247193328,0.7174277855283241,0.003711738247193328,0.0025467552654690703,0.006867652504534476,0.521906605224471,0.006867652504534476,0.00416492698793308,0.02923487470815179,-0.004904870776350365,0.02923487470815179,0.0,0.0009364045916037159,1.2419542318698125,0.001920172982963444,0.001920172982963444,1844,20,84fc08bddaf2dbe0c6d7853a5877311eb8894f44,True,0.0016578230418937867,0.2440720527913181,0.0018445283067039947,0.0018445283067039947,1.0,0.0,2.842170943040401e-14
,,"production replica failed status, ESS, or numerical audit",STOP,8.0,,half_filled_core_m04_b08_g050_t100_mu000,31,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,0.5,4,,0.0,,,,,,,,,,RUN,pilot audit passed,4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
0.6211672473867595,0.614006968641115,all production replicas pass,PASS,4.0,8e1216d271892ab2b13fb3391aff21392d5fd080971b08c22e6fe545e6cb23f0,half_filled_core_m06_b04_g050_t100_mu000,32,0.00698711957578048,-0.2474021928594326,0.00698711957578048,0.006823578447670981,half_filled_core,0.006978287850963091,0.07093715656129439,0.006978287850963091,0.0,0.04186972710577854,0.4256229393677663,0.04186972710577854,0.0,1.3877787807814457e-17,0.4999999999999998,1.3877787807814457e-17,9.474812420808556e-18,1.0,0.2,0.02333095747511565,-37.83870050321369,0.02333095747511565,0.016006690931170662,1.0,0.5,6,41.078607193123204,0.0,0.0025248015572895514,0.15621740801704945,0.0025248015572895514,0.0018316819572280008,2.9240535045209053e-06,0.013987036289444454,3.459882517475771e-06,3.459882517475771e-06,,RUN,pilot audit passed,4,0.5,0.008360951253673749,-0.19899791085689822,0.008360951253673749,0.0,0.0040510304555489455,1.5049645761578272,0.0042729535010526225,0.0042729535010526225,0.01153730199340993,2.3079960314937495,0.012053765091010873,0.012053765091010873,0.003021549536428448,0.019386873234767444,0.003021549536428448,0.0,0.0024037069239176783,0.07528127214541402,0.0024037069239176783,0.0,0.006290410067222265,1.1458095622512636,0.006290410067222265,0.00580055887551081,0.013905868112355085,1.3950473613528216,0.013905868112355085,0.01316882815514803,0.025984629907189843,0.12554411092809667,0.025984629907189843,0.0,0.0026717638830046518,1.8515216964232855,0.0026717638830046518,0.0019234176072297391,2296,20,84fc08bddaf2dbe0c6d7853a5877311eb8894f44,True,0.003320827353420981,0.1851189861680666,0.003320827353420981,0.0029128722156864743,1.0,0.0,8.526512829121202e-14
,,"production replica failed status, ESS, or numerical audit",STOP,8.0,,half_filled_core_m06_b08_g050_t100_mu000,33,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,0.5,6,,0.0,,,,,,,,,,RUN,pilot audit passed,4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,4.0,,half_filled_core_m08_b04_g050_t100_mu000,34,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,0.5,8,,0.0,,,,,,,,,,RUN,pilot audit passed,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,True,,,,,1.0,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,8.0,,half_filled_core_m08_b08_g050_t100_mu000,35,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,0.5,8,,0.0,,,,,,,,,,RUN,pilot audit passed,4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,4.0,,half_filled_core_m04_b04_g100_t025_mu000,36,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,4,,0.0,,,,,,,,,,RUN,pilot audit passed,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,True,,,,,0.25,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,8.0,,half_filled_core_m04_b08_g100_t025_mu000,37,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,4,,0.0,,,,,,,,,,RUN,pilot audit passed,4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.25,0.0,
0.5767793062200957,0.567822966507177,all production replicas pass,PASS,4.0,8e1216d271892ab2b13fb3391aff21392d5fd080971b08c22e6fe545e6cb23f0,half_filled_core_m06_b04_g100_t025_mu000,38,0.021666342214145685,0.05247107474053743,0.021666342214145685,0.018504489140652006,half_filled_core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.49999999999999967,1.3877787807814457e-17,3.250113618721503e-18,1.0,0.2,0.024463202534809717,-19.811518910752845,0.026816764729569224,0.026816764729569224,1.0,1.0,6,41.33142187570711,0.0,0.006721479076607279,0.24091388057388546,0.006721479076607279,0.006186623497607415,2.0801706648121792e-05,0.014197865940293833,2.0801706648121792e-05,1.2544351993505441e-05,,RUN,pilot audit passed,4,0.5,0.01729785378531579,-0.026781245409953996,0.01729785378531579,0.0,0.014831003520085598,1.2507052897840245,0.014831003520085598,0.01388123721934322,0.035410303776791656,1.6748304305966004,0.035410303776791656,0.031916076799535724,0.017765017243961276,0.15516450844725288,0.017765017243961276,0.0,0.017338718694490024,-0.08949726876253944,0.017338718694490024,0.0,0.016518980845949514,1.326364692781809,0.016518980845949514,0.013508971262067097,0.037544351778898644,1.858104372580709,0.037544351778898644,0.03259119744794162,0.03800025782831643,0.1687476634384794,0.03800025782831643,0.0,0.0037437962630835642,1.766467401588655,0.006369506263149014,0.006369506263149014,3024,20,84fc08bddaf2dbe0c6d7853a5877311eb8894f44,True,0.008515957601880486,0.1971619557805206,0.008515957601880486,0.004917919387801013,0.25,0.0,5.684341886080802e-14
,,pilot early stop: autocorrelation budget cap exceeded,NOT_RUN,8.0,,half_filled_core_m06_b08_g100_t025_mu000,39,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,6,,0.0,,,,,,,,,,STOP,autocorrelation budget cap exceeded,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.25,0.0,
,,pilot early stop: autocorrelation budget cap exceeded,NOT_RUN,4.0,,half_filled_core_m08_b04_g100_t025_mu000,40,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,8,,0.0,,,,,,,,,,STOP,autocorrelation budget cap exceeded,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,True,,,,,0.25,0.0,
,,pilot early stop: autocorrelation budget cap exceeded,NOT_RUN,8.0,,half_filled_core_m08_b08_g100_t025_mu000,41,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,8,,0.0,,,,,,,,,,STOP,autocorrelation budget cap exceeded,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.25,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,4.0,,half_filled_core_m04_b04_g100_t050_mu000,42,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,4,,0.0,,,,,,,,,,RUN,pilot audit passed,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,True,,,,,0.5,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,8.0,,half_filled_core_m04_b08_g100_t050_mu000,43,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,4,,0.0,,,,,,,,,,RUN,pilot audit passed,4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
0.5762474012474013,0.5693251533742332,all production replicas pass,PASS,4.0,8e1216d271892ab2b13fb3391aff21392d5fd080971b08c22e6fe545e6cb23f0,half_filled_core_m06_b04_g100_t050_mu000,44,0.006493823418247956,-0.007091819393939799,0.012871722116516294,0.012871722116516294,half_filled_core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999997,8.902171338806538e-18,8.902171338806538e-18,1.0,0.2,0.00683997142390482,-26.829975622753345,0.02160404066701766,0.02160404066701766,1.0,1.0,6,41.75269951178552,0.0,0.001974302597775493,0.19991006574549927,0.0028512267089969355,0.0028512267089969355,8.790566247802476e-06,0.014125326718581467,8.790566247802476e-06,8.242889759935577e-06,,RUN,pilot audit passed,4,0.5,0.010236829532093738,-0.019552085878603853,0.010236829532093738,0.0,0.004794980040351176,1.3287244915887166,0.00921353592053025,0.00921353592053025,0.011033430221569565,1.8453162399144416,0.02318305755077947,0.02318305755077947,0.017349923517269595,0.08129525780514225,0.017349923517269595,0.0,0.00971257296661678,-0.013077392371418917,0.00971257296661678,0.0,0.0047866372046038025,1.3188286694125004,0.009612200572541791,0.009612200572541791,0.013256219782285918,1.8209300794061059,0.02393941171695183,0.02393941171695183,0.002533532930612171,0.10784646551568629,0.002533532930612171,0.0,0.0019462581210806479,1.8331231596602735,0.0031880896875951755,0.0031880896875951755,3142,20,84fc08bddaf2dbe0c6d7853a5877311eb8894f44,True,0.0028237931425713677,0.15575965646082834,0.0028237931425713677,0.0024223654285305163,0.5,0.0,8.526512829121202e-14
,,pilot early stop: autocorrelation budget cap exceeded,NOT_RUN,8.0,,half_filled_core_m06_b08_g100_t050_mu000,45,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,6,,0.0,,,,,,,,,,STOP,autocorrelation budget cap exceeded,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: autocorrelation budget cap exceeded,NOT_RUN,4.0,,half_filled_core_m08_b04_g100_t050_mu000,46,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,8,,0.0,,,,,,,,,,STOP,autocorrelation budget cap exceeded,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,True,,,,,0.5,0.0,
,,pilot early stop: autocorrelation budget cap exceeded,NOT_RUN,8.0,,half_filled_core_m08_b08_g100_t050_mu000,47,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,8,,0.0,,,,,,,,,,STOP,autocorrelation budget cap exceeded,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,4.0,,half_filled_core_m04_b04_g100_t100_mu000,48,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,4,,0.0,,,,,,,,,,RUN,pilot audit passed,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,True,,,,,1.0,0.0,
,,pilot early stop: autocorrelation budget cap exceeded,NOT_RUN,8.0,,half_filled_core_m04_b08_g100_t100_mu000,49,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,4,,0.0,,,,,,,,,,STOP,autocorrelation budget cap exceeded,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
0.5801894238358327,0.5767220421393842,all production replicas pass,PASS,4.0,8e1216d271892ab2b13fb3391aff21392d5fd080971b08c22e6fe545e6cb23f0,half_filled_core_m06_b04_g100_t100_mu000,50,0.006632953507311038,-0.0038781700577464146,0.010678575059394802,0.010678575059394802,half_filled_core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999998,1.0008369113030374e-17,1.0008369113030374e-17,1.0,0.2,0.006603029504594154,-40.80506731098615,0.0249584669904846,0.0249584669904846,1.0,1.0,6,40.83864394730831,0.0,0.003494532326907122,0.16689145388813909,0.003494532326907122,0.0020014855133186796,5.267217231346481e-06,0.014035879231093866,6.266403590882515e-06,6.266403590882515e-06,,RUN,pilot audit passed,4,0.5,0.003265273496564257,0.005272331516343737,0.003265273496564257,0.0,0.005084256130618018,1.3446401247300037,0.007817844392290347,0.007817844392290347,0.012918549745644829,1.875947779433059,0.020122995405114873,0.020122995405114873,0.013071436657051742,0.03139957155797334,0.013071436657051742,0.0,0.005047149371809381,0.005935781882028118,0.005047149371809381,0.0,0.004632747213003315,1.3390645761905704,0.007764685530160759,0.007764685530160759,0.011968920329150888,1.8619914859352766,0.019863415537604293,0.019863415537604293,0.008641700121293588,0.038663510818651,0.008641700121293588,0.0,0.0009150809256487989,1.8689696326841678,0.001922253327166953,0.001922253327166953,2040,20,84fc08bddaf2dbe0c6d7853a5877311eb8894f44,True,0.0005252797970802539,0.13532196052664275,0.0013519898684496785,0.0013519898684496785,1.0,0.0,8.526512829121202e-14
,,"production replica failed status, ESS, or numerical audit",STOP,8.0,,half_filled_core_m06_b08_g100_t100_mu000,51,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,6,,0.0,,,,,,,,,,RUN,pilot audit passed,4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,4.0,,half_filled_core_m08_b04_g100_t100_mu000,52,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,8,,0.0,,,,,,,,,,RUN,pilot audit passed,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,True,,,,,1.0,0.0,
,,pilot early stop: autocorrelation budget cap exceeded,NOT_RUN,8.0,,half_filled_core_m08_b08_g100_t100_mu000,53,,,,,half_filled_core,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,8,,0.0,,,,,,,,,,STOP,autocorrelation budget cap exceeded,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m04_b08_g075_t050_mun15,54,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,4,,-1.5,,,,,,,,,g075_t050_m04_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m04_b08_g075_t050_mup15,55,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,4,,1.5,,,,,,,,,g075_t050_m04_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m06_b08_g075_t050_mun15,56,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,6,,-1.5,,,,,,,,,g075_t050_m06_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m06_b08_g075_t050_mup15,57,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,6,,1.5,,,,,,,,,g075_t050_m06_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m08_b08_g075_t050_mun15,58,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,8,,-1.5,,,,,,,,,g075_t050_m08_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m08_b08_g075_t050_mup15,59,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,8,,1.5,,,,,,,,,g075_t050_m08_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m04_b08_g075_t100_mun15,60,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,4,,-1.5,,,,,,,,,g075_t100_m04_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m04_b08_g075_t100_mup15,61,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,4,,1.5,,,,,,,,,g075_t100_m04_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m06_b08_g075_t100_mun15,62,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,6,,-1.5,,,,,,,,,g075_t100_m06_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m06_b08_g075_t100_mup15,63,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,6,,1.5,,,,,,,,,g075_t100_m06_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m08_b08_g075_t100_mun15,64,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,8,,-1.5,,,,,,,,,g075_t100_m08_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m08_b08_g075_t100_mup15,65,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,0.75,8,,1.5,,,,,,,,,g075_t100_m08_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m04_b08_g100_t050_mun15,66,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,4,,-1.5,,,,,,,,,g100_t050_m04_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m04_b08_g100_t050_mup15,67,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,4,,1.5,,,,,,,,,g100_t050_m04_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m06_b08_g100_t050_mun15,68,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,6,,-1.5,,,,,,,,,g100_t050_m06_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m06_b08_g100_t050_mup15,69,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,6,,1.5,,,,,,,,,g100_t050_m06_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m08_b08_g100_t050_mun15,70,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,8,,-1.5,,,,,,,,,g100_t050_m08_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m08_b08_g100_t050_mup15,71,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,8,,1.5,,,,,,,,,g100_t050_m08_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,8.0,,paired_competition_m04_b08_g100_t100_mun15,72,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,4,,-1.5,,,,,,,,,g100_t100_m04_b08,RUN,pilot audit passed,4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,8.0,,paired_competition_m04_b08_g100_t100_mup15,73,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,4,,1.5,,,,,,,,,g100_t100_m04_b08,RUN,pilot audit passed,4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m06_b08_g100_t100_mun15,74,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,6,,-1.5,,,,,,,,,g100_t100_m06_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,pilot early stop: paired member failed pilot audit,NOT_RUN,8.0,,paired_competition_m06_b08_g100_t100_mup15,75,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,6,,1.5,,,,,,,,,g100_t100_m06_b08,STOP,paired member failed pilot audit,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,8.0,,paired_competition_m08_b08_g100_t100_mun15,76,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,8,,-1.5,,,,,,,,,g100_t100_m08_b08,RUN,pilot audit passed,4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,8.0,,paired_competition_m08_b08_g100_t100_mup15,77,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.0,8,,1.5,,,,,,,,,g100_t100_m08_b08,RUN,pilot audit passed,4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,1.0,0.0,
,,"production replica failed status, ESS, or numerical audit",STOP,8.0,,paired_competition_m04_b08_g125_t050_mun15,78,,,,,paired_competition,,,,,,,,,,,,,,0.2,,,,,1.0,1.25,4,,-1.5,,,,,,,,,g125_t050_m04_b08,RUN,pilot audit passed,4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,True,,,,,0.5,0.0,
