achieved_ess,beta,cell_id,cohort,final_reason,g_b_over_g_a,hs_q_a_tau_int,hs_q_b_tau_int,m,measurements,mu,q_a_sq_tau_int,q_b_sq_tau_int,q_combined_tau_int,realized_measurement_sweeps,replica,staggered_structure_tau_int,status,t,worst_tau_int,worst_tau_key
42.57903986283893,4.0,half_filled_core_m06_b04_g100_t025_mu000,half_filled_core,production ESS and numerical audits passed,1.0,13.172583478834436,15.70021311315281,6,1337,0.0,11.182851194328014,13.655259630311459,8.236938200128154,2674,1,6.072671922219528,COMPLETE,0.25,15.70021311315281,hs_q_b_tau_int
41.33142187570711,4.0,half_filled_core_m06_b04_g100_t025_mu000,half_filled_core,production ESS and numerical audits passed,1.0,13.604956160901944,16.174135068721565,6,1337,0.0,12.059997447400587,12.467806591124338,9.187542733295906,2674,2,5.193175794494883,COMPLETE,0.25,16.174135068721565,hs_q_b_tau_int
61.80406837131894,4.0,half_filled_core_m06_b04_g100_t025_mu000,half_filled_core,production ESS and numerical audits passed,1.0,10.816440043779172,9.989323121897954,6,1337,0.0,9.131624761807268,8.773497015921269,6.910511364365691,2674,3,5.745340672874538,COMPLETE,0.25,10.816440043779172,hs_q_a_tau_int
41.75269951178552,4.0,half_filled_core_m06_b04_g100_t050_mu000,half_filled_core,production ESS and numerical audits passed,1.0,10.049395200834219,18.813154818367543,6,1571,0.0,7.029717293393795,6.721035474516032,4.838656806795774,3142,0,6.352715664682278,COMPLETE,0.5,18.813154818367543,hs_q_b_tau_int
52.62144395472543,4.0,half_filled_core_m06_b04_g100_t050_mu000,half_filled_core,production ESS and numerical audits passed,1.0,13.046036193125234,10.400827721637771,6,1539,0.0,14.435092413443742,14.623315936789275,5.469870774907638,3078,1,6.658214418096067,COMPLETE,0.5,14.623315936789275,q_b_sq_tau_int
56.17782429082626,4.0,half_filled_core_m06_b04_g100_t050_mu000,half_filled_core,production ESS and numerical audits passed,1.0,10.304115476043712,13.697575684248385,6,1539,0.0,9.886014814028432,10.123866045833312,7.714008040738151,3078,2,3.9267273895030255,COMPLETE,0.5,13.697575684248385,hs_q_b_tau_int
57.84467284102477,4.0,half_filled_core_m06_b04_g100_t050_mu000,half_filled_core,production ESS and numerical audits passed,1.0,12.65759162503748,10.084879991334144,6,1539,0.0,12.431463395891734,13.302867182166047,4.283713334826135,3078,3,6.372116869896087,COMPLETE,0.5,13.302867182166047,q_b_sq_tau_int
55.37430383559836,4.0,half_filled_core_m06_b04_g100_t100_mu000,half_filled_core,production ESS and numerical audits passed,1.0,6.671573432473926,8.784021966246792,6,987,0.0,8.912075923611788,8.795311095386356,4.746186935150028,1974,0,2.975541167014268,COMPLETE,1.0,8.912075923611788,q_a_sq_tau_int
42.24397862757671,4.0,half_filled_core_m06_b04_g100_t100_mu000,half_filled_core,production ESS and numerical audits passed,1.0,8.55368694660361,11.682138284149332,6,987,0.0,6.820947497509796,6.7547749145616605,3.3916299071727405,1974,1,3.8809259002893204,COMPLETE,1.0,11.682138284149332,hs_q_b_tau_int
43.00671672416906,4.0,half_filled_core_m06_b04_g100_t100_mu000,half_filled_core,production ESS and numerical audits passed,1.0,11.474951765445075,8.575800139174099,6,987,0.0,9.44323740949588,7.87843724668145,3.6274511692663016,1974,2,3.436194277108129,COMPLETE,1.0,11.474951765445075,hs_q_a_tau_int
40.83864394730831,4.0,half_filled_core_m06_b04_g100_t100_mu000,half_filled_core,production ESS and numerical audits passed,1.0,7.151677328326137,12.488171758543766,6,1020,0.0,11.42404886597404,11.32962283222664,4.109205202849466,2040,3,4.788202713949416,COMPLETE,1.0,12.488171758543766,hs_q_b_tau_int
15.979963697334991,8.0,half_filled_core_m06_b08_g050_t025_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,28.515409972140375,37.108970410170315,6,1186,0.0,22.857644193544193,19.620525550273793,15.663506848674533,2372,0,17.315569006887493,EARLY_STOP,0.25,37.108970410170315,hs_q_b_tau_int
11.069677672061035,8.0,half_filled_core_m06_b08_g050_t025_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,53.569762152757505,32.983966251145176,6,1186,0.0,16.132912551580294,17.146051648995808,14.226694691648529,2372,1,15.314847305500386,EARLY_STOP,0.25,53.569762152757505,hs_q_a_tau_int
17.536817210263216,8.0,half_filled_core_m06_b08_g050_t025_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,17.820273453582725,30.19652806340605,6,1186,0.0,23.648047344944107,33.81457381291251,33.28886335194001,2372,2,32.788478104809116,EARLY_STOP,0.25,33.81457381291251,q_b_sq_tau_int
13.96658015206754,8.0,half_filled_core_m06_b08_g050_t025_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,42.458496893544506,32.64981678462417,6,1186,0.0,21.62385492405333,20.222602573158646,11.697171322567234,2372,3,22.07523543537619,EARLY_STOP,0.25,42.458496893544506,hs_q_a_tau_int
24.001926827781073,8.0,half_filled_core_m06_b08_g050_t050_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,29.712526905534993,22.16636590907311,6,1563,0.0,32.55988594613377,29.65577232493679,15.187221473431295,3126,0,26.300139438976377,EARLY_STOP,0.5,32.55988594613377,q_a_sq_tau_int
27.762942862721058,8.0,half_filled_core_m06_b08_g050_t050_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,20.73779333258723,22.138755024631966,6,1563,0.0,28.149033186585065,22.471191943417406,14.38030266545172,3126,1,18.325493805933124,EARLY_STOP,0.5,28.149033186585065,q_a_sq_tau_int
20.17615534687494,8.0,half_filled_core_m06_b08_g050_t050_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,33.07658453846876,38.73384133717258,6,1563,0.0,16.29870675665102,27.460426035742014,34.35447445672492,3126,2,16.20290802903078,EARLY_STOP,0.5,38.73384133717258,hs_q_b_tau_int
22.97575630510053,8.0,half_filled_core_m06_b08_g050_t050_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,34.01411425253105,25.246065554805373,6,1563,0.0,17.480247927272078,16.253976112035655,18.577572273473216,3126,3,16.426004327842723,EARLY_STOP,0.5,34.01411425253105,hs_q_a_tau_int
26.566442624403873,8.0,half_filled_core_m06_b08_g050_t100_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,21.60620479434175,18.40811877369027,6,1148,0.0,15.602386581415798,14.38149071458675,12.539186704895702,2296,0,15.795490992567812,EARLY_STOP,1.0,21.60620479434175,hs_q_a_tau_int
23.26540668554529,8.0,half_filled_core_m06_b08_g050_t100_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,24.67182318186701,15.03025707639363,6,1148,0.0,15.29723741782248,16.61604321162418,14.746959995193045,2296,1,15.289500441867087,EARLY_STOP,1.0,24.67182318186701,hs_q_a_tau_int
15.285127747153403,8.0,half_filled_core_m06_b08_g050_t100_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,16.611830682066415,37.55284283488555,6,1148,0.0,25.205532664037325,27.245195231630927,12.848678802029179,2296,2,24.17251432588229,EARLY_STOP,1.0,37.55284283488555,hs_q_b_tau_int
15.471882330729933,8.0,half_filled_core_m06_b08_g050_t100_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,37.09955826512027,16.052358453828365,6,1148,0.0,22.21776525089664,22.381322415685382,10.968136738235591,2296,3,28.68689585505032,EARLY_STOP,1.0,37.09955826512027,hs_q_a_tau_int
11.349960536206913,8.0,half_filled_core_m06_b08_g100_t100_mu000,half_filled_core,production autocorrelation cap exceeded,1.0,34.06501887450216,18.785162256284842,6,1265,0.0,55.72706600893412,48.29435301792982,12.061954410492971,2530,0,11.979212129125806,EARLY_STOP,1.0,55.72706600893412,q_a_sq_tau_int
22.01673896455882,8.0,half_filled_core_m06_b08_g100_t100_mu000,half_filled_core,production autocorrelation cap exceeded,1.0,23.73812252759003,28.728141847807674,6,1265,0.0,19.566832405042213,21.492211583705092,20.40654446832167,2530,1,9.71140851425908,EARLY_STOP,1.0,28.728141847807674,hs_q_b_tau_int
19.109945123923758,8.0,half_filled_core_m06_b08_g100_t100_mu000,half_filled_core,production autocorrelation cap exceeded,1.0,18.159182406934367,33.09794957015197,6,1265,0.0,27.181344695458016,31.202048970380684,12.677612765858028,2530,2,18.77137231983728,EARLY_STOP,1.0,33.09794957015197,hs_q_b_tau_int
24.01821212724185,8.0,half_filled_core_m06_b08_g100_t100_mu000,half_filled_core,production autocorrelation cap exceeded,1.0,26.334183270977448,18.946671110072135,6,1265,0.0,17.64387804087963,18.64077515678541,8.016958762057941,2530,3,11.735243330501396,EARLY_STOP,1.0,26.334183270977448,hs_q_a_tau_int
28.822571792412752,4.0,half_filled_core_m08_b04_g025_t025_mu000,half_filled_core,production autocorrelation cap exceeded,0.25,20.29659269177344,7.451151957730345,8,1170,0.0,10.497775916440009,8.152975272217942,7.832265662261933,2340,0,8.543132022325238,EARLY_STOP,0.25,20.29659269177344,hs_q_a_tau_int
42.482330948018394,4.0,half_filled_core_m08_b04_g025_t025_mu000,half_filled_core,production ESS and numerical audits passed,0.25,13.770430834311073,10.455891405818107,8,1170,0.0,6.09292617866614,13.496670966063991,10.080673229657538,2340,1,11.796711476050191,COMPLETE,0.25,13.770430834311073,hs_q_a_tau_int
51.627595507952115,4.0,half_filled_core_m08_b04_g025_t025_mu000,half_filled_core,production ESS and numerical audits passed,0.25,9.336488865527228,9.105154930943588,8,1170,0.0,5.553058505601076,11.331149441385342,10.694915845916181,2340,2,11.023603805538155,COMPLETE,0.25,11.331149441385342,q_b_sq_tau_int
40.37553054293144,4.0,half_filled_core_m08_b04_g025_t025_mu000,half_filled_core,production ESS and numerical audits passed,0.25,15.925487327436993,7.937599075146625,8,1286,0.0,5.94023811513408,7.908234126853835,12.903373479471252,2572,3,7.355819354610256,COMPLETE,0.25,15.925487327436993,hs_q_a_tau_int
40.27720433062182,4.0,half_filled_core_m08_b04_g025_t050_mu000,half_filled_core,production ESS and numerical audits passed,0.25,11.01027010466769,15.84022552218063,8,1276,0.0,12.42957664107128,15.267987212555674,12.551607923793537,2552,0,14.5932810070153,COMPLETE,0.5,15.84022552218063,hs_q_b_tau_int
54.01662467902688,4.0,half_filled_core_m08_b04_g025_t050_mu000,half_filled_core,production ESS and numerical audits passed,0.25,10.996614533574018,7.637087881243023,8,1188,0.0,10.057298152272663,9.703125262778146,8.9612097620066,2376,1,10.013875673249741,COMPLETE,0.5,10.996614533574018,hs_q_a_tau_int
54.816605707612844,4.0,half_filled_core_m08_b04_g025_t050_mu000,half_filled_core,production ESS and numerical audits passed,0.25,10.15424982695842,9.345612844505494,8,1188,0.0,8.617588244963736,10.229498379523502,8.35912494082924,2376,2,10.8361324516944,COMPLETE,0.5,10.8361324516944,staggered_structure_tau_int
61.93406333463641,4.0,half_filled_core_m08_b04_g025_t050_mu000,half_filled_core,production ESS and numerical audits passed,0.25,9.542024031967335,5.703979812546658,8,1188,0.0,6.489586913698193,9.375324789289056,8.762960200121302,2376,3,9.590844973154015,COMPLETE,0.5,9.590844973154015,staggered_structure_tau_int
40.06043789587094,4.0,half_filled_core_m08_b04_g025_t100_mu000,half_filled_core,production ESS and numerical audits passed,0.25,6.25902868974917,12.940174095681362,8,1043,0.0,8.482070034835592,11.905815606832498,13.01783074252794,2086,0,11.153229841408484,COMPLETE,1.0,13.01783074252794,q_combined_tau_int
43.86412839897346,4.0,half_filled_core_m08_b04_g025_t100_mu000,half_filled_core,production ESS and numerical audits passed,0.25,7.448937105380219,8.359205456362897,8,938,0.0,9.295655696270899,10.692108041772372,6.176493464859639,1876,1,10.423018182388134,COMPLETE,1.0,10.692108041772372,q_b_sq_tau_int
40.56156405110514,4.0,half_filled_core_m08_b04_g025_t100_mu000,half_filled_core,production ESS and numerical audits passed,0.25,13.374730799741414,6.999939249945378,8,1085,0.0,8.055411494669316,9.112493868853068,8.341810776170792,2170,2,9.312225466805101,COMPLETE,1.0,13.374730799741414,hs_q_a_tau_int
19.11545717567958,4.0,half_filled_core_m08_b04_g025_t100_mu000,half_filled_core,production autocorrelation cap exceeded,0.25,34.71012981285977,7.646511581595226,8,1327,0.0,8.418366153823385,8.484897834214312,8.159738915643539,2654,3,8.746807805806094,EARLY_STOP,1.0,34.71012981285977,hs_q_a_tau_int
41.09992257201999,4.0,half_filled_core_m08_b04_g050_t025_mu000,half_filled_core,production ESS and numerical audits passed,0.5,17.48178475861997,13.802633295069645,8,1437,0.0,8.387386745257798,13.633436510450894,13.696853208061547,2874,0,13.60886116227297,COMPLETE,0.25,17.48178475861997,hs_q_a_tau_int
40.376971907466206,4.0,half_filled_core_m08_b04_g050_t025_mu000,half_filled_core,production ESS and numerical audits passed,0.5,13.4854094865721,10.350674725811553,8,1089,0.0,8.71244386084173,9.440440092433144,8.248084142233308,2178,1,9.162150993325183,COMPLETE,0.25,13.4854094865721,hs_q_a_tau_int
43.05547196540804,4.0,half_filled_core_m08_b04_g050_t025_mu000,half_filled_core,production ESS and numerical audits passed,0.5,18.394874422380383,13.536682958035932,8,1584,0.0,9.823402077293107,11.86273348344526,10.04083276039364,3168,2,11.785967777204114,COMPLETE,0.25,18.394874422380383,hs_q_a_tau_int
36.210672981740686,4.0,half_filled_core_m08_b04_g050_t025_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,20.132185899102176,16.638743576754766,8,1458,0.0,14.569981611945517,17.038410847401487,10.628822416299542,2916,3,15.506846714179819,EARLY_STOP,0.25,20.132185899102176,hs_q_a_tau_int
40.050999349033894,4.0,half_filled_core_m08_b04_g050_t050_mu000,half_filled_core,production ESS and numerical audits passed,0.5,10.688227104658466,10.924113571902975,8,1587,0.0,18.788570432288214,19.812239716788508,10.321942266641232,3174,0,19.271695379776418,COMPLETE,0.5,19.812239716788508,q_b_sq_tau_int
58.94815894192048,4.0,half_filled_core_m08_b04_g050_t050_mu000,half_filled_core,production ESS and numerical audits passed,0.5,10.333419280793807,12.324388293717442,8,1453,0.0,7.889106718653407,8.420078106474232,7.680753100288879,2906,1,8.836206658062396,COMPLETE,0.5,12.324388293717442,hs_q_b_tau_int
45.73185487311418,4.0,half_filled_core_m08_b04_g050_t050_mu000,half_filled_core,production ESS and numerical audits passed,0.5,11.534629449506934,7.472427709697078,8,1055,0.0,9.66392719523565,11.434014305701304,11.26968406269898,2110,2,9.993999236778572,COMPLETE,0.5,11.534629449506934,hs_q_a_tau_int
48.919657757387206,4.0,half_filled_core_m08_b04_g050_t050_mu000,half_filled_core,production ESS and numerical audits passed,0.5,8.859601811104705,14.350059509441135,8,1404,0.0,7.7022831594707,11.508033024783389,11.341888046735393,2808,3,10.256597702343832,COMPLETE,0.5,14.350059509441135,hs_q_b_tau_int
19.468957586211836,4.0,half_filled_core_m08_b04_g050_t100_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,8.748779273219148,20.982119776628664,8,817,0.0,16.469265668670477,17.511395174788984,6.150347228640224,1634,0,17.0591705434009,EARLY_STOP,1.0,20.982119776628664,hs_q_b_tau_int
41.162759877538484,4.0,half_filled_core_m08_b04_g050_t100_mu000,half_filled_core,production ESS and numerical audits passed,0.5,18.329674741068864,8.553855723771328,8,1509,0.0,10.488068025434316,12.420990879806238,7.283127136741402,3018,1,12.973071509694776,COMPLETE,1.0,18.329674741068864,hs_q_a_tau_int
45.00824108328584,4.0,half_filled_core_m08_b04_g050_t100_mu000,half_filled_core,production ESS and numerical audits passed,0.5,12.331075079628109,7.895594504989265,8,1110,0.0,6.512390917790199,7.146323177065659,4.840138928835137,2220,2,6.896891836090366,COMPLETE,1.0,12.331075079628109,hs_q_a_tau_int
45.96106726974065,4.0,half_filled_core_m08_b04_g050_t100_mu000,half_filled_core,production ESS and numerical audits passed,0.5,6.4288620101925575,6.813937989849323,8,817,0.0,5.480187037854402,5.649193598197245,8.887957226984234,1634,3,5.6552665653508285,COMPLETE,1.0,8.887957226984234,q_combined_tau_int
34.812014275030826,4.0,half_filled_core_m08_b04_g100_t100_mu000,half_filled_core,production autocorrelation cap exceeded,1.0,21.24266622889477,15.055299986113518,8,1479,0.0,17.44137609812266,17.89027101285894,5.285085807899201,2958,0,6.79188832019766,EARLY_STOP,1.0,21.24266622889477,hs_q_a_tau_int
45.02180270993458,4.0,half_filled_core_m08_b04_g100_t100_mu000,half_filled_core,production ESS and numerical audits passed,1.0,13.900689082339353,16.42537516243926,8,1479,0.0,14.754944144047492,14.6234209460073,7.457256541818136,2958,1,8.222056937433397,COMPLETE,1.0,16.42537516243926,hs_q_b_tau_int
48.63899440735365,4.0,half_filled_core_m08_b04_g100_t100_mu000,half_filled_core,production ESS and numerical audits passed,1.0,14.659703680690736,14.18321365693993,8,1479,0.0,15.203850511518722,13.741721911282669,8.386829665904836,2958,2,6.227168850110012,COMPLETE,1.0,15.203850511518722,q_a_sq_tau_int
42.662427122869786,4.0,half_filled_core_m08_b04_g100_t100_mu000,half_filled_core,production ESS and numerical audits passed,1.0,17.7311048762092,17.14041126247876,8,1574,0.0,18.447145487841166,18.360694617871953,7.775444718826296,3148,3,5.763498230904779,COMPLETE,1.0,18.447145487841166,q_a_sq_tau_int
20.07008353177491,8.0,half_filled_core_m08_b08_g025_t050_mu000,half_filled_core,production autocorrelation cap exceeded,0.25,20.154017440367745,28.49828430212756,8,1369,0.0,26.058423360396773,33.89914503260223,29.933064781797007,2738,0,34.10548834618955,EARLY_STOP,0.5,34.10548834618955,staggered_structure_tau_int
14.888414379046733,8.0,half_filled_core_m08_b08_g025_t050_mu000,half_filled_core,production autocorrelation cap exceeded,0.25,16.603292916299438,36.49360406284066,8,1369,0.0,17.564721457528936,35.91226628279841,45.975345834230254,2738,1,32.15792715973695,EARLY_STOP,0.5,45.975345834230254,q_combined_tau_int
15.784731598606761,8.0,half_filled_core_m08_b08_g025_t050_mu000,half_filled_core,production autocorrelation cap exceeded,0.25,33.24955536545701,19.05812609394745,8,1369,0.0,29.49979476024459,43.36469047471275,31.826041072086234,2738,2,41.54787100263515,EARLY_STOP,0.5,43.36469047471275,q_b_sq_tau_int
16.609210195004238,8.0,half_filled_core_m08_b08_g025_t050_mu000,half_filled_core,production autocorrelation cap exceeded,0.25,29.521288339375754,27.832118538509704,8,1369,0.0,38.51423402111142,40.14932325515152,33.015716984724136,2738,3,41.212074021790976,EARLY_STOP,0.5,41.212074021790976,staggered_structure_tau_int
16.660810755219302,8.0,half_filled_core_m08_b08_g050_t100_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,42.88506786959151,18.407354000748022,8,1429,0.0,21.175981990697153,22.31506579562808,11.026334394948726,2858,0,22.056049535686643,EARLY_STOP,1.0,42.88506786959151,hs_q_a_tau_int
25.856069750892807,8.0,half_filled_core_m08_b08_g050_t100_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,24.15870469585096,27.633743522653067,8,1429,0.0,20.37057774611905,18.458384761252145,19.243101585213687,2858,1,19.298650464316697,EARLY_STOP,1.0,27.633743522653067,hs_q_b_tau_int
31.267649694626986,8.0,half_filled_core_m08_b08_g050_t100_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,17.785176531251878,21.0214351470505,8,1429,0.0,22.851093925450343,20.690498919289816,16.94212883620091,2858,2,20.318572187552064,EARLY_STOP,1.0,22.851093925450343,q_a_sq_tau_int
21.808707153935835,8.0,half_filled_core_m08_b08_g050_t100_mu000,half_filled_core,production autocorrelation cap exceeded,0.5,32.762143805991435,26.028833324949616,8,1429,0.0,15.865372028089153,20.670944918314284,18.734638723994035,2858,3,18.491862275552027,EARLY_STOP,1.0,32.762143805991435,hs_q_a_tau_int
40.97381099437186,8.0,paired_competition_m04_b08_g100_t100_mun15,paired_competition,production ESS and numerical audits passed,1.0,14.460456218763381,11.277846610315358,4,1185,-1.5,10.851729995839314,9.610596941109216,10.675445388755628,2370,0,10.293562665381407,COMPLETE,1.0,14.460456218763381,hs_q_a_tau_int
21.496976834167388,8.0,paired_competition_m04_b08_g100_t100_mun15,paired_competition,production autocorrelation cap exceeded,1.0,27.562015094991306,12.276299762372334,4,1185,-1.5,9.299251884353977,8.129782725336918,10.391496488661703,2370,1,10.74741284170067,EARLY_STOP,1.0,27.562015094991306,hs_q_a_tau_int
41.66417403654254,8.0,paired_competition_m04_b08_g100_t100_mun15,paired_competition,production ESS and numerical audits passed,1.0,15.420922527744828,11.948844971439755,4,1285,-1.5,13.374765481598857,8.176882506340002,12.136708237744473,2570,2,13.110358034850316,COMPLETE,1.0,15.420922527744828,hs_q_a_tau_int
24.967379385512196,8.0,paired_competition_m04_b08_g100_t100_mun15,paired_competition,production autocorrelation cap exceeded,1.0,23.223911748971332,19.425258406849203,4,1185,-1.5,22.610308019425215,16.625044145184805,20.843015440399814,2370,3,23.730964746096245,EARLY_STOP,1.0,23.730964746096245,staggered_structure_tau_int
21.828947241214415,8.0,paired_competition_m04_b08_g100_t100_mup15,paired_competition,production autocorrelation cap exceeded,1.0,15.20945502050426,27.14285730103021,4,1185,1.5,12.811707732312867,14.653874693118068,9.671085838990042,2370,0,9.552620864528137,EARLY_STOP,1.0,27.14285730103021,hs_q_b_tau_int
17.02540234116113,8.0,paired_competition_m04_b08_g100_t100_mup15,paired_competition,production autocorrelation cap exceeded,1.0,23.772792801974337,34.800939685727954,4,1185,1.5,7.066453652812275,14.8457165534658,8.75811170218811,2370,1,7.743924959215896,EARLY_STOP,1.0,34.800939685727954,hs_q_b_tau_int
41.510397654383524,8.0,paired_competition_m04_b08_g100_t100_mup15,paired_competition,production ESS and numerical audits passed,1.0,18.28457550128646,14.710702345315667,4,1518,1.5,11.032034806736814,9.269045080410708,10.075678088899114,3036,2,10.130488857936383,COMPLETE,1.0,18.28457550128646,hs_q_a_tau_int
12.466824426539699,8.0,paired_competition_m04_b08_g100_t100_mup15,paired_competition,production autocorrelation cap exceeded,1.0,47.52613654674327,20.570905884655666,4,1185,1.5,18.620089691773906,9.094536856265865,15.221188247758615,2370,3,18.285601569517826,EARLY_STOP,1.0,47.52613654674327,hs_q_a_tau_int
40.0061864451872,8.0,paired_competition_m04_b08_g125_t050_mun15,paired_competition,production ESS and numerical audits passed,1.25,11.217422246566825,14.942827585931848,4,1446,-1.5,11.940718192701794,18.072204932369353,13.09014923694071,2892,0,12.02467222610442,COMPLETE,0.5,18.072204932369353,q_b_sq_tau_int
31.13738727907277,8.0,paired_competition_m04_b08_g125_t050_mun15,paired_competition,production autocorrelation cap exceeded,1.25,22.14379754538392,12.89149100503988,4,1379,-1.5,22.11848720755627,8.031082513637264,16.552594650877655,2758,1,17.932367313458993,EARLY_STOP,0.5,22.14379754538392,hs_q_a_tau_int
29.21000597065907,8.0,paired_competition_m04_b08_g125_t050_mun15,paired_competition,production autocorrelation cap exceeded,1.25,23.60492499359947,14.488667858164984,4,1379,-1.5,10.749131153426559,12.935625400547076,13.811426739823718,2758,2,11.688421015150242,EARLY_STOP,0.5,23.60492499359947,hs_q_a_tau_int
46.75123875533515,8.0,paired_competition_m04_b08_g125_t050_mun15,paired_competition,production ESS and numerical audits passed,1.25,10.55650181216351,14.748272310138857,4,1379,-1.5,11.560809800277527,10.249546870209706,9.428747039700529,2758,3,9.767527651017282,COMPLETE,0.5,14.748272310138857,hs_q_b_tau_int
23.312597239400244,8.0,paired_competition_m04_b08_g125_t050_mup15,paired_competition,production autocorrelation cap exceeded,1.25,20.850503086512003,29.576284140262466,4,1379,1.5,11.583654625117429,9.88975946744961,11.74657431042332,2758,0,12.021698127640294,EARLY_STOP,0.5,29.576284140262466,hs_q_b_tau_int
16.745236773874584,8.0,paired_competition_m04_b08_g125_t050_mup15,paired_competition,production autocorrelation cap exceeded,1.25,14.013729511303426,41.17588836221995,4,1379,1.5,10.50875993040489,14.260195743707563,12.090032730887726,2758,1,10.152509397265508,EARLY_STOP,0.5,41.17588836221995,hs_q_b_tau_int
27.687749595591818,8.0,paired_competition_m04_b08_g125_t050_mup15,paired_competition,production autocorrelation cap exceeded,1.25,24.902710045809417,12.411804334684616,4,1379,1.5,19.061131885928617,7.4928137722795265,14.568370180146083,2758,2,13.362254634094954,EARLY_STOP,0.5,24.902710045809417,hs_q_a_tau_int
42.2071980808633,8.0,paired_competition_m04_b08_g125_t050_mup15,paired_competition,production ESS and numerical audits passed,1.25,16.02151862210429,16.336076104341515,4,1379,1.5,10.601362577394443,11.474832250385118,13.436012167184286,2758,3,11.177693506216775,COMPLETE,0.5,16.336076104341515,hs_q_b_tau_int
19.674852651891214,8.0,paired_competition_m08_b08_g100_t100_mun15,paired_competition,production autocorrelation cap exceeded,1.0,31.359828249625636,19.777341547978676,8,1234,-1.5,16.812378723509866,15.09699879558949,12.6182964854216,2468,0,8.346288929813623,EARLY_STOP,1.0,31.359828249625636,hs_q_a_tau_int
17.79937113010281,8.0,paired_competition_m08_b08_g100_t100_mun15,paired_competition,production autocorrelation cap exceeded,1.0,25.24907012473428,29.13963452140807,8,1234,-1.5,32.52573001164834,34.664146024603745,10.001364886223511,2468,1,10.10251139266929,EARLY_STOP,1.0,34.664146024603745,q_b_sq_tau_int
16.636537340211326,8.0,paired_competition_m08_b08_g100_t100_mun15,paired_competition,production autocorrelation cap exceeded,1.0,15.14657789729002,20.930751512122974,8,1234,-1.5,36.927931617178096,37.08704446018828,16.482017113229666,2468,2,9.335553970963774,EARLY_STOP,1.0,37.08704446018828,q_b_sq_tau_int
9.754694920282994,8.0,paired_competition_m08_b08_g100_t100_mun15,paired_competition,production autocorrelation cap exceeded,1.0,33.83200694154914,17.47811658217871,8,1234,-1.5,63.2515937240711,61.97024215245242,13.670384883344274,2468,3,11.61962180548455,EARLY_STOP,1.0,63.2515937240711,q_a_sq_tau_int
12.463112217891746,8.0,paired_competition_m08_b08_g100_t100_mup15,paired_competition,production autocorrelation cap exceeded,1.0,30.045135580168136,18.558537612747738,8,1234,1.5,49.50609359949833,48.077934595410845,15.693044825117884,2468,0,21.288141281238453,EARLY_STOP,1.0,49.50609359949833,q_a_sq_tau_int
21.280972462204172,8.0,paired_competition_m08_b08_g100_t100_mup15,paired_competition,production autocorrelation cap exceeded,1.0,22.05562139384746,28.99303596655725,8,1234,1.5,25.76173358089999,24.13055705953368,10.774980996288189,2468,1,12.966165446212834,EARLY_STOP,1.0,28.99303596655725,hs_q_b_tau_int
24.80470690659193,8.0,paired_competition_m08_b08_g100_t100_mup15,paired_competition,production autocorrelation cap exceeded,1.0,23.59517337748816,24.874311247597536,8,1234,1.5,19.462328518008757,19.56737208031627,15.6980192672831,2468,2,8.777082905027633,EARLY_STOP,1.0,24.874311247597536,hs_q_b_tau_int
16.559590788045444,8.0,paired_competition_m08_b08_g100_t100_mup15,paired_competition,production autocorrelation cap exceeded,1.0,26.5521308743138,15.082946270129147,8,1234,1.5,32.5305094752921,27.99002442491488,11.296517103347712,2468,3,37.259374817729146,EARLY_STOP,1.0,37.259374817729146,staggered_structure_tau_int
